name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
solar-sun-11142,25,0.1,2e-06,tpcds_static_10_MAB,0.8,0,339541220.15931195,"[16615578.472136, 14612032.414541, 13515899.288099997, 14182153.818163998, 13532913.196628995, 13718227.834084, 13533325.656688998, 13695075.781789998, 13695238.774779, 13533136.384380998, 13260508.255081, 13260508.255415, 13260508.253631, 13260508.254152, 13260508.255189, 13260508.254586, 13260508.253719, 13260508.255265, 13260508.254294, 13260508.254119, 13260508.254641, 13260508.25513, 13260508.253972, 13260508.254034, 13260522.974790998]",
firm-shadow-11143,50,0.1,2e-06,tpcds_static_10_MAB,0.8,0,339541220.1163839,"[16615578.456289, 14612032.431425998, 13515899.287941996, 14182153.818144, 13532913.195592998, 13718227.835225996, 13533325.655231, 13695075.744872998, 13695238.776246998, 13533136.38498, 13260508.255182, 13260508.25785, 13260508.25347, 13260508.253103, 13260508.254097, 13260508.254041, 13260508.25283, 13260508.253023, 13260508.254151, 13260508.253272, 13260508.25237, 13260508.253137, 13260508.258691, 13260508.252651, 13260522.972565]",
smooth-bush-11144,70,0.1,2e-06,tpcds_static_10_MAB,0.8,0,339541220.14338094,"[16615578.455096, 14612032.422716, 13515899.313478995, 14182153.818082, 13532913.194326997, 13718227.835945996, 13533325.654635, 13695075.744040998, 13695238.776354, 13533136.384787, 13260508.254186, 13260508.2558, 13260508.254745, 13260508.254422, 13260508.253973, 13260508.255799, 13260508.25394, 13260508.25376, 13260508.255451, 13260508.25411, 13260508.25374, 13260508.26008, 13260508.255423, 13260508.254555, 13260522.973933998]",
polar-dream-11145,3,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.139596,"[16615578.455147, 14612032.431434998, 13515899.288017996, 14182153.819243, 13532913.196255997, 13718227.835737998, 13533325.654178998, 13695075.746467998, 13695238.776118, 13533136.387085998, 13260508.257061, 13260508.254965, 13260508.253305, 13260508.253603, 13260508.254646, 13260508.25456, 13260508.253351, 13260508.254614, 13260508.254505, 13260508.253615, 13260508.25362, 13260508.254869, 13260508.258643, 13260508.25649, 13260522.982061]",
grateful-sunset-11146,5,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.111612,"[16615578.452439, 14612032.431467, 13515899.287796997, 14182153.81729, 13532913.194649998, 13718227.834976995, 13533325.654092, 13695075.743562998, 13695238.775184, 13533136.384728998, 13260508.254323, 13260508.254894, 13260508.254757, 13260508.253369, 13260508.253263, 13260508.254464, 13260508.254147, 13260508.253431, 13260508.254199, 13260508.254832, 13260508.253721, 13260508.253453, 13260508.259805, 13260508.254039, 13260522.972727]",
pleasant-haze-11147,8,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.081981,"[16615578.433035, 14612032.413475, 13515899.289061995, 14182153.816502, 13532913.199561998, 13718227.834398998, 13533325.656080998, 13695075.744724998, 13695238.775326, 13533136.384161, 13260508.255705, 13260508.254736, 13260508.25269, 13260508.254947, 13260508.254166, 13260508.253357, 13260508.254624, 13260508.253495, 13260508.253556, 13260508.253402, 13260508.25409, 13260508.253667, 13260508.258605, 13260508.254756, 13260522.973857]",
wobbly-field-11148,10,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.094156,"[16615578.452734, 14612032.414242, 13515899.287323996, 14182153.820161998, 13532913.194306998, 13718227.832630998, 13533325.654801998, 13695075.743214998, 13695238.77322, 13533136.383129, 13260508.254639, 13260508.253616, 13260508.252786, 13260508.252995, 13260508.252952, 13260508.252654, 13260508.253294, 13260508.253527, 13260508.253558, 13260508.253249, 13260508.253543, 13260508.264018, 13260508.259751, 13260508.253842, 13260522.973966]",
decent-plasma-11149,15,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541221.08994704,"[16615578.463382, 14612032.450414998, 13515899.334081994, 14182153.860115996, 13532913.235260995, 13718227.87525, 13533325.694978, 13695075.786158998, 13695238.814923, 13533136.424567, 13260508.294509, 13260508.294543, 13260508.294313, 13260508.294405, 13260508.311696, 13260508.294837, 13260508.293697, 13260508.293947, 13260508.294299, 13260508.294281, 13260508.293905, 13260508.294143, 13260508.293645, 13260508.293828, 13260523.014765998]",
royal-grass-11150,25,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.139147,"[16615578.455693, 14612032.437229998, 13515899.317014996, 14182153.816895, 13532913.193368996, 13718227.835401, 13533325.653378, 13695075.743279, 13695238.775035, 13533136.382973, 13260508.25255, 13260508.252605, 13260508.255076, 13260508.25242, 13260508.25345, 13260508.254061, 13260508.254131, 13260508.253218, 13260508.25308, 13260508.25432, 13260508.253435, 13260508.258842, 13260508.254684, 13260508.253533, 13260522.973473998]",
earnest-mountain-11151,50,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.09710896,"[16615578.452154, 14612032.411084998, 13515899.288483996, 14182153.819506, 13532913.194495996, 13718227.833550995, 13533325.654512998, 13695075.743837, 13695238.774038, 13533136.385192998, 13260508.255058, 13260508.254008, 13260508.253127, 13260508.255912, 13260508.253413, 13260508.253374, 13260508.254666, 13260508.254272, 13260508.253588, 13260508.254619, 13260508.25483, 13260508.253654, 13260508.259625, 13260508.255551, 13260522.974555]",
laced-silence-11152,70,0.1,2e-07,tpcds_static_10_MAB,0.8,0,339541220.10856795,"[16615578.454642, 14612032.411915, 13515899.288342996, 14182153.81959, 13532913.195245998, 13718227.834782995, 13533325.654592998, 13695075.745471, 13695238.775163, 13533136.384594, 13260508.256677, 13260508.254963, 13260508.253926, 13260508.254942, 13260508.253954, 13260508.253442, 13260508.254167, 13260508.25495, 13260508.253713, 13260508.25343, 13260508.255146, 13260508.255364, 13260508.259443, 13260508.25496, 13260522.975151]",
celestial-pine-11153,3,0.3,0.01,tpcds_static_10_MAB,0.8,0,342769071.4680579,"[16615578.453522, 14612032.411553, 13515899.288606996, 14182153.800536, 13532913.198414998, 13718227.834843, 13533325.643870998, 13695075.743939998, 13695238.770929, 14612032.135075, 13330564.663599996, 13330341.484396996, 13330341.484705996, 13330341.483438997, 13330341.483527996, 13515468.115811996, 13330341.484182997, 13330564.662887996, 13330341.484448995, 13330564.663938995, 13513476.633235998, 13513476.635533998, 13513476.639769, 13513476.633907998, 13513476.633379]",
prime-voice-11154,5,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.107929,"[16615578.467184, 14612032.427250998, 13515899.288194995, 14182153.805834, 13532913.196308997, 13718227.834061995, 13533325.644908998, 13695075.745109998, 13695238.775284, 13533136.384463, 13260508.255436, 13260508.255457, 13260508.253366, 13260508.253921, 13260508.254606, 13260508.254143, 13260508.252951, 13260508.254656, 13260508.254968, 13260508.253054, 13260508.253835, 13260508.25449, 13260508.259683, 13260508.253554, 13260522.975208]",
flowing-mountain-11155,8,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.085831,"[16615578.45527, 14612032.414103, 13515899.290410995, 14182153.802519998, 13532913.192960998, 13718227.833705995, 13533325.645493, 13695075.743654998, 13695238.774059, 13533136.385819, 13260508.254729, 13260508.253898, 13260508.255434, 13260508.25446, 13260508.254121, 13260508.254243, 13260508.256622, 13260508.255258, 13260508.254327, 13260508.25523, 13260508.254786, 13260508.254848, 13260508.260425, 13260508.255234, 13260522.974218998]",
eternal-morning-11156,10,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.07324094,"[16615578.450513, 14612032.412663998, 13515899.288473995, 14182153.806098, 13532913.193562998, 13718227.834280998, 13533325.645972, 13695075.744745998, 13695238.774254, 13533136.385158, 13260508.254969, 13260508.254627, 13260508.253323, 13260508.255523, 13260508.25373, 13260508.253647, 13260508.254867, 13260508.253599, 13260508.252325, 13260508.252903, 13260508.254974, 13260508.25351, 13260508.25975, 13260508.255153, 13260522.974618]",
dandy-puddle-11157,15,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.09190303,"[16615578.459439998, 14612032.426612, 13515899.287513996, 14182153.806151, 13532913.194403997, 13718227.833875, 13533325.644897, 13695075.744962998, 13695238.773772, 13533136.383557, 13260508.255178, 13260508.254183, 13260508.253079, 13260508.254555, 13260508.25354, 13260508.253486, 13260508.254049, 13260508.254439, 13260508.25417, 13260508.253142, 13260508.255343, 13260508.25368, 13260508.259511, 13260508.253996, 13260522.974366998]",
helpful-smoke-11158,25,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.07095593,"[16615578.451956, 14612032.413953, 13515899.289795997, 14182153.8011, 13532913.197350996, 13718227.835512998, 13533325.644501, 13695075.743807998, 13695238.774074, 13533136.38482, 13260508.253343, 13260508.254377, 13260508.254726, 13260508.254008, 13260508.253442, 13260508.255975, 13260508.257491, 13260508.255389, 13260508.254022, 13260508.254532, 13260508.253274, 13260508.252705, 13260508.254505, 13260508.253292, 13260522.973002998]",
electric-sun-11159,50,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.07392603,"[16615578.454664, 14612032.411788998, 13515899.289617997, 14182153.805607, 13532913.194228996, 13718227.833875, 13533325.645242998, 13695075.745099, 13695238.773696, 13533136.384771, 13260508.254075, 13260508.254007, 13260508.254031, 13260508.254893, 13260508.253891, 13260508.253527, 13260508.254934, 13260508.254614, 13260508.254475, 13260508.254844, 13260508.254748, 13260508.253763, 13260508.254876, 13260508.254788, 13260522.973868998]",
amber-sun-11160,70,0.3,0.01,tpcds_static_10_MAB,0.8,0,339541220.196198,"[16615578.515134, 14612032.448804, 13515899.298664996, 14182153.805415, 13532913.194382995, 13718227.835962998, 13533325.645515, 13695075.744619, 13695238.775849, 13533136.384701, 13260508.254405, 13260508.255233, 13260508.255733, 13260508.254436, 13260508.254522, 13260508.25553, 13260508.253955, 13260508.254431, 13260508.255952, 13260508.255185, 13260508.254332, 13260508.2538, 13260508.261461, 13260508.254109, 13260522.974066]",
neat-capybara-11161,3,0.3,0.02,tpcds_static_10_MAB,0.8,0,342769071.501483,"[16615578.455838, 14612032.420571, 13515899.287915995, 14182153.805367, 13532913.195807995, 13718227.834628996, 13533325.644037995, 13695075.746393995, 13695238.770218, 14612032.135972, 13330564.666106995, 13330341.485184995, 13330341.484568996, 13330341.485360997, 13330341.487108996, 13515468.113861997, 13330341.485050997, 13330564.665388996, 13330341.484917996, 13330564.664722996, 13513476.635688, 13513476.634943, 13513476.641103, 13513476.635099998, 13513476.635624]",
sparkling-spaceship-11162,5,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.0655981,"[16615578.454558, 14612032.41372, 13515899.288483996, 14182153.800543996, 13532913.194989998, 13718227.833999, 13533325.644595, 13695075.743895998, 13695238.774565, 13533136.383700998, 13260508.253486, 13260508.255444, 13260508.253439, 13260508.253537, 13260508.254512, 13260508.253689, 13260508.253037, 13260508.253991, 13260508.254872, 13260508.253509, 13260508.253485, 13260508.254948, 13260508.257588, 13260508.253434, 13260522.973574998]",
zany-frog-11163,8,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.093439,"[16615578.453187, 14612032.418132998, 13515899.288401997, 14182153.805141998, 13532913.209783996, 13718227.835433995, 13533325.645074, 13695075.743937995, 13695238.776197, 13533136.385269, 13260508.253483, 13260508.253806, 13260508.254119, 13260508.252555, 13260508.253528, 13260508.255089, 13260508.253632, 13260508.25289, 13260508.254758, 13260508.254372, 13260508.253027, 13260508.253826, 13260508.260306, 13260508.253446, 13260522.974041998]",
good-armadillo-11164,10,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.06693095,"[16615578.454866, 14612032.413342, 13515899.290874995, 14182153.805462, 13532913.194605997, 13718227.834010998, 13533325.64423, 13695075.743421998, 13695238.774023, 13533136.384774998, 13260508.253177, 13260508.253266, 13260508.253978, 13260508.25366, 13260508.252797, 13260508.25336, 13260508.254015, 13260508.253775, 13260508.253114, 13260508.254309, 13260508.25342, 13260508.252449, 13260508.258509, 13260508.254521, 13260522.972969]",
rich-brook-11165,15,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.10042,"[16615578.457033, 14612032.428803, 13515899.288772997, 14182153.805309998, 13532913.193883996, 13718227.833613995, 13533325.645999998, 13695075.744190998, 13695238.773857, 13533136.384848, 13260508.255109, 13260508.253427, 13260508.254777, 13260508.255339, 13260508.254218, 13260508.253356, 13260508.25722, 13260508.254053, 13260508.253285, 13260508.255002, 13260508.25524, 13260508.253827, 13260508.259463, 13260508.255605, 13260522.974185998]",
toasty-terrain-11166,25,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.07554597,"[16615578.457295, 14612032.416388998, 13515899.287908996, 14182153.805195998, 13532913.195599996, 13718227.833929, 13533325.644575998, 13695075.744611, 13695238.773792, 13533136.384109998, 13260508.254346, 13260508.25535, 13260508.252962, 13260508.252961, 13260508.254275, 13260508.253086, 13260508.252769, 13260508.25381, 13260508.255218, 13260508.253704, 13260508.252482, 13260508.254118, 13260508.259493, 13260508.253284, 13260522.974280998]",
stilted-snowflake-11167,50,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.06051487,"[16615578.454204, 14612032.41318, 13515899.288939996, 14182153.800701998, 13532913.193633998, 13718227.835758, 13533325.643925998, 13695075.743768996, 13695238.774735998, 13533136.384854998, 13260508.253867, 13260508.253761, 13260508.255232, 13260508.252778, 13260508.253344, 13260508.253673, 13260508.254823, 13260508.253897, 13260508.252661, 13260508.254316, 13260508.253695, 13260508.253001, 13260508.254837, 13260508.253272, 13260522.973653998]",
desert-pyramid-11168,70,0.3,0.02,tpcds_static_10_MAB,0.8,0,339541220.10450494,"[16615578.457182, 14612032.436265, 13515899.289219996, 14182153.805301998, 13532913.193616996, 13718227.834639998, 13533325.645719998, 13695075.744104998, 13695238.775496, 13533136.384998, 13260508.254231, 13260508.254966, 13260508.254666, 13260508.253613, 13260508.253369, 13260508.254011, 13260508.254086, 13260508.253044, 13260508.25463, 13260508.254859, 13260508.253301, 13260508.253845, 13260508.261712, 13260508.254083, 13260522.973543998]",
classic-frog-11169,3,0.3,0.002,tpcds_static_10_MAB,0.8,0,342769071.5120889,"[16615578.466522, 14612032.417006, 13515899.290304994, 14182153.806013998, 13532913.194648998, 13718227.836153, 13533325.645649, 13695075.745320998, 13695238.770277, 14612032.137549998, 13330564.664603995, 13330341.485785997, 13330341.487006996, 13330341.485516995, 13330341.484599996, 13515468.114701996, 13330341.485621996, 13330564.664709996, 13330341.484537996, 13330564.665753996, 13513476.635178998, 13513476.634352, 13513476.641096998, 13513476.634999, 13513476.634176]",
rare-cherry-11170,5,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.07327706,"[16615578.457336, 14612032.412939, 13515899.287745995, 14182153.805197, 13532913.196011998, 13718227.834035998, 13533325.644931998, 13695075.744017998, 13695238.775134, 13533136.383907998, 13260508.254043, 13260508.25625, 13260508.253758, 13260508.253951, 13260508.254933, 13260508.254104, 13260508.253216, 13260508.253252, 13260508.254388, 13260508.253978, 13260508.253515, 13260508.255118, 13260508.253943, 13260508.253081, 13260522.974488998]",
hopeful-valley-11171,8,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.07880396,"[16615578.450236998, 14612032.414823, 13515899.288484994, 14182153.805315, 13532913.196210995, 13718227.834880998, 13533325.644725, 13695075.745200995, 13695238.775417, 13533136.384944, 13260508.254662, 13260508.255614, 13260508.254395, 13260508.254271, 13260508.255326, 13260508.254096, 13260508.253624, 13260508.254576, 13260508.254397, 13260508.254127, 13260508.253474, 13260508.25622, 13260508.25446, 13260508.254466, 13260522.974857]",
classic-dew-11172,10,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.07310396,"[16615578.456836, 14612032.411816, 13515899.289253997, 14182153.804717, 13532913.193725998, 13718227.834785998, 13533325.644869998, 13695075.744086998, 13695238.77408, 13533136.384611, 13260508.254066, 13260508.25416, 13260508.255094, 13260508.253114, 13260508.253162, 13260508.253956, 13260508.2552, 13260508.254206, 13260508.254671, 13260508.255596, 13260508.254075, 13260508.253725, 13260508.255267, 13260508.254915, 13260522.973114]",
sunny-glade-11173,15,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.0935819,"[16615578.463757, 14612032.431862, 13515899.287863996, 14182153.804662, 13532913.193870995, 13718227.832814995, 13533325.643963998, 13695075.745200995, 13695238.773951, 13533136.383781, 13260508.254027, 13260508.254268, 13260508.253539, 13260508.252585, 13260508.254507, 13260508.253626, 13260508.25305, 13260508.254383, 13260508.253086, 13260508.253407, 13260508.253398, 13260508.254484, 13260508.254239, 13260508.256574, 13260522.976680998]",
deep-pyramid-11174,25,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.0653769,"[16615578.452531, 14612032.417159, 13515899.289027994, 14182153.805119, 13532913.194280997, 13718227.835162995, 13533325.644292, 13695075.742837995, 13695238.774996, 13533136.384001998, 13260508.253487, 13260508.25498, 13260508.254116, 13260508.253579, 13260508.252949, 13260508.254692, 13260508.253494, 13260508.25347, 13260508.253983, 13260508.25431, 13260508.252705, 13260508.253432, 13260508.254951, 13260508.253117, 13260522.972703]",
royal-serenity-11175,50,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.08867395,"[16615578.45507, 14612032.429595, 13515899.289552996, 14182153.804906998, 13532913.193154998, 13718227.835116995, 13533325.647070998, 13695075.745918998, 13695238.774306, 13533136.384520998, 13260508.25487, 13260508.252812, 13260508.253002, 13260508.25404, 13260508.253435, 13260508.252619, 13260508.25387, 13260508.253346, 13260508.253241, 13260508.253246, 13260508.254574, 13260508.25367, 13260508.258663, 13260508.254083, 13260522.973989]",
celestial-cosmos-11176,70,0.3,0.002,tpcds_static_10_MAB,0.8,0,339541220.112192,"[16615578.451187, 14612032.418854998, 13515899.287742997, 14182153.804649, 13532913.196170997, 13718227.834348, 13533325.644847998, 13695075.745096998, 13695238.774205, 13533136.384411998, 13260508.254783, 13260508.256009, 13260508.254307, 13260508.253805, 13260508.255978, 13260508.254059, 13260508.253763, 13260508.25567, 13260508.269295, 13260508.270235, 13260508.253787, 13260508.253398, 13260508.258543, 13260508.253023, 13260522.974022]",
chocolate-frost-11177,3,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.146208,"[16615578.45275, 14612032.428467998, 13515899.289598996, 14182153.821093, 13532913.195613995, 13718227.834995998, 13533325.657525998, 13695075.745580995, 13695238.774826, 13533136.386583, 13260508.256521, 13260508.25522, 13260508.255904, 13260508.255943, 13260508.254572, 13260508.254697, 13260508.257444, 13260508.25531, 13260508.255147, 13260508.256819, 13260508.254988, 13260508.25999, 13260508.256314, 13260508.255855, 13260522.974448]",
fresh-voice-11178,5,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.0876699,"[16615578.452377, 14612032.414491998, 13515899.289685994, 14182153.813009998, 13532913.199048998, 13718227.833574995, 13533325.653125998, 13695075.744548, 13695238.774100998, 13533136.383827, 13260508.25382, 13260508.256131, 13260508.253632, 13260508.252793, 13260508.254772, 13260508.253523, 13260508.252955, 13260508.254925, 13260508.253986, 13260508.253475, 13260508.25353, 13260508.255089, 13260508.253864, 13260508.25324, 13260522.974144]",
fast-smoke-11179,8,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.085123,"[16615578.453137, 14612032.415856998, 13515899.290558996, 14182153.818030998, 13532913.193638995, 13718227.834859, 13533325.654123995, 13695075.744631998, 13695238.774737, 13533136.385508, 13260508.254525, 13260508.254002, 13260508.253397, 13260508.251964, 13260508.251671, 13260508.253134, 13260508.254255, 13260508.253294, 13260508.252574, 13260508.253312, 13260508.252336, 13260508.251882, 13260508.258425, 13260508.253339, 13260522.97193]",
swift-firefly-11180,10,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.11289203,"[16615578.45859, 14612032.410215998, 13515899.288432997, 14182153.818151, 13532913.193252996, 13718227.836001998, 13533325.655100998, 13695075.743821995, 13695238.77479, 13533136.383787, 13260508.253221, 13260508.254819, 13260508.267008, 13260508.253027, 13260508.254264, 13260508.254286, 13260508.25363, 13260508.253014, 13260508.255959, 13260508.254163, 13260508.25331, 13260508.260438, 13260508.255284, 13260508.253491, 13260522.974833]",
drawn-plant-11181,15,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.1128989,"[16615578.455094, 14612032.426318, 13515899.292961994, 14182153.817431, 13532913.193883996, 13718227.834222998, 13533325.654914998, 13695075.74764, 13695238.774137, 13533136.384340998, 13260508.253969, 13260508.254919, 13260508.254549, 13260508.253305, 13260508.252701, 13260508.253287, 13260508.255151, 13260508.253942, 13260508.252778, 13260508.253989, 13260508.252705, 13260508.253247, 13260508.259682, 13260508.254044, 13260522.973685998]",
cerulean-resonance-11182,25,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.1179229,"[16615578.453163, 14612032.410571998, 13515899.288667995, 14182153.817943998, 13532913.194105998, 13718227.834578998, 13533325.654234998, 13695075.7443, 13695238.775491, 13533136.383628, 13260508.253929, 13260508.257101, 13260508.255018, 13260508.254099, 13260508.253555, 13260508.2552, 13260508.255352, 13260508.255348, 13260508.256487, 13260508.25633, 13260508.256211, 13260508.257064, 13260508.26398, 13260508.256266, 13260522.975296998]",
sandy-water-11183,50,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.15400994,"[16615578.454171, 14612032.416195998, 13515899.289258994, 14182153.819149, 13532913.195000997, 13718227.834266998, 13533325.657168, 13695075.744704995, 13695238.775312, 13533136.385437, 13260508.255251, 13260508.255358, 13260508.256187, 13260508.255759, 13260508.254845, 13260508.254356, 13260508.256888, 13260508.254602, 13260508.254988, 13260508.256464, 13260508.253324, 13260508.259135, 13260508.256641, 13260508.285652, 13260522.973894998]",
giddy-river-11184,70,0.3,0.0002,tpcds_static_10_MAB,0.8,0,339541220.10183686,"[16615578.452345, 14612032.41545, 13515899.288409997, 14182153.821329998, 13532913.194849998, 13718227.833862998, 13533325.654734, 13695075.744456995, 13695238.773145, 13533136.384345, 13260508.254895, 13260508.25365, 13260508.253475, 13260508.25577, 13260508.253076, 13260508.253112, 13260508.254377, 13260508.254091, 13260508.252504, 13260508.255253, 13260508.255821, 13260508.254375, 13260508.258586, 13260508.256269, 13260522.973653998]",
neat-totem-11185,3,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.10406095,"[16615578.455627, 14612032.416481998, 13515899.288271995, 14182153.819337998, 13532913.194590995, 13718227.834124995, 13533325.653994998, 13695075.746540995, 13695238.773534, 13533136.382702, 13260508.254768, 13260508.253772, 13260508.25361, 13260508.255093, 13260508.253341, 13260508.253279, 13260508.253246, 13260508.256397, 13260508.25399, 13260508.253274, 13260508.255273, 13260508.253703, 13260508.258201, 13260508.25362, 13260522.977286998]",
sweet-fire-11186,5,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.106313,"[16615578.455462, 14612032.412747, 13515899.288366996, 14182153.820662, 13532913.194021998, 13718227.834028998, 13533325.654743996, 13695075.745056998, 13695238.774097, 13533136.384116, 13260508.256269, 13260508.25437, 13260508.253625, 13260508.255094, 13260508.254567, 13260508.253938, 13260508.254648, 13260508.25536, 13260508.253618, 13260508.253115, 13260508.255, 13260508.254495, 13260508.259658, 13260508.254267, 13260522.974985998]",
cosmic-elevator-11187,8,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.1158958,"[16615578.46037, 14612032.412786998, 13515899.289033996, 14182153.818990998, 13532913.195791995, 13718227.834738998, 13533325.653713, 13695075.745688, 13695238.77495, 13533136.38424, 13260508.25512, 13260508.254793, 13260508.253989, 13260508.254232, 13260508.255466, 13260508.254798, 13260508.253985, 13260508.254896, 13260508.254541, 13260508.253798, 13260508.25477, 13260508.25543, 13260508.260448, 13260508.25415, 13260522.975176]",
skilled-meadow-11188,10,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.10478795,"[16615578.459132, 14612032.406846998, 13515899.288165996, 14182153.818367, 13532913.195500998, 13718227.834496995, 13533325.654147, 13695075.745768998, 13695238.774637, 13533136.383900998, 13260508.255308, 13260508.254765, 13260508.253605, 13260508.254567, 13260508.25533, 13260508.253869, 13260508.253786, 13260508.255115, 13260508.254286, 13260508.25402, 13260508.254445, 13260508.255102, 13260508.259757, 13260508.254229, 13260522.97564]",
zany-sound-11189,15,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.133938,"[16615578.47088, 14612032.418921, 13515899.289896997, 14182153.818136998, 13532913.194262998, 13718227.835858, 13533325.654659998, 13695075.744173998, 13695238.775631, 13533136.384999998, 13260508.254137, 13260508.254908, 13260508.255679, 13260508.254038, 13260508.254022, 13260508.255265, 13260508.255081, 13260508.25369, 13260508.2545, 13260508.256002, 13260508.254234, 13260508.254429, 13260508.26193, 13260508.254398, 13260522.974203998]",
trim-deluge-11190,25,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.1047819,"[16615578.449134, 14612032.414738998, 13515899.288225995, 14182153.813860998, 13532913.199449996, 13718227.833979998, 13533325.653527, 13695075.744518995, 13695238.774468, 13533136.384512998, 13260508.255188, 13260508.256458, 13260508.257326, 13260508.255185, 13260508.255852, 13260508.254266, 13260508.254328, 13260508.255494, 13260508.253728, 13260508.253107, 13260508.255139, 13260508.254497, 13260508.25877, 13260508.254165, 13260522.974861998]",
stilted-gorge-11191,50,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.110837,"[16615578.456661, 14612032.414861, 13515899.289180996, 14182153.817497998, 13532913.194642996, 13718227.835278, 13533325.656798998, 13695075.743697995, 13695238.774606, 13533136.385116998, 13260508.254438, 13260508.255143, 13260508.255772, 13260508.253853, 13260508.25357, 13260508.254478, 13260508.254474, 13260508.253878, 13260508.255145, 13260508.254865, 13260508.253149, 13260508.253272, 13260508.262344, 13260508.253859, 13260522.974255]",
splendid-sponge-11192,70,0.3,2e-05,tpcds_static_10_MAB,0.8,0,339541220.06524694,"[16615578.433515, 14612032.410501, 13515899.288776996, 14182153.818410998, 13532913.193799997, 13718227.833039995, 13533325.654896, 13695075.744216, 13695238.773027, 13533136.383905, 13260508.25437, 13260508.254945, 13260508.253795, 13260508.255617, 13260508.253217, 13260508.253903, 13260508.2541, 13260508.254185, 13260508.25327, 13260508.25394, 13260508.254891, 13260508.253907, 13260508.252809, 13260508.254062, 13260522.974147998]",
hopeful-cosmos-11193,3,0.3,2e-06,tpcds_static_10_MAB,0.8,0,339541220.102116,"[16615578.453865, 14612032.41693, 13515899.287921997, 14182153.817835998, 13532913.195190998, 13718227.835771998, 13533325.653976, 13695075.744542995, 13695238.774234, 13533136.382954, 13260508.254781, 13260508.255984, 13260508.253691, 13260508.253583, 13260508.254697, 13260508.254103, 13260508.253774, 13260508.255054, 13260508.254031, 13260508.253919, 13260508.252955, 13260508.255061, 13260508.258936, 13260508.253593, 13260522.974730998]",
divine-terrain-11194,5,0.3,2e-06,tpcds_static_10_MAB,0.8,0,339541220.106533,"[16615578.45007, 14612032.416799, 13515899.288496995, 14182153.818802, 13532913.197662998, 13718227.834031995, 13533325.653722998, 13695075.745518995, 13695238.775251, 13533136.384201, 13260508.255076, 13260508.25461, 13260508.253857, 13260508.254009, 13260508.255833, 13260508.254258, 13260508.253742, 13260508.255007, 13260508.254146, 13260508.252792, 13260508.255304, 13260508.255121, 13260508.258704, 13260508.253575, 13260522.975942]",
fast-valley-11195,8,0.3,2e-06,tpcds_static_10_MAB,0.8,0,339541220.120415,"[16615578.455447, 14612032.412313998, 13515899.288417997, 14182153.817516996, 13532913.195476998, 13718227.833837, 13533325.653791998, 13695075.743426, 13695238.774557, 13533136.383551998, 13260508.253873, 13260508.25466, 13260508.252974, 13260508.25291, 13260508.254225, 13260508.253188, 13260508.28016, 13260508.25921, 13260508.253786, 13260508.252853, 13260508.253969, 13260508.254314, 13260508.258902, 13260508.25254, 13260522.974513998]",
