name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
kind-sponge-14762,8,0.001,2e-07,job_static_1_MAB,0.5,0,226138165.475858,"[15087869.664371, 9261980.610297002, 8751540.666233, 8751540.658530999, 8751540.654136999, 9216266.441443, 8751540.662398, 8751540.697331998, 8751540.586178, 8751540.567483999, 8751540.566878999, 8751540.567462, 8751540.562492998, 8789696.383546999, 8751540.561081, 8751540.558952, 8751540.563375998, 8751540.562946, 8751540.581293, 8751540.562593998, 8751540.561247999, 8751540.557513999, 8751540.559721999, 8751540.560068998, 8751540.558278]",True
amber-yogurt-14763,10,0.001,2e-07,job_static_1_MAB,0.5,0,226138165.889926,"[15087869.663414, 9261980.580851002, 8751540.663988, 8751540.654653, 8751540.661363, 9216266.441436, 8751540.662034, 8751540.658760998, 8751540.661550999, 8751540.662457999, 8751540.650344, 8751540.643815, 8751540.646761999, 8789696.389945999, 8751540.614967, 8751540.568567999, 8751540.561704999, 8751540.56343, 8751540.559216999, 8751540.562083999, 8751540.560715, 8751540.562616998, 8751540.578835, 8751540.560786, 8751540.555626]",True
warm-breeze-14764,15,0.001,2e-07,job_static_1_MAB,0.5,0,226138166.822478,"[15087869.660729, 9261980.569073, 8751540.654777, 8751540.657127999, 8751540.659509, 9216266.436825, 8751540.658503, 8751540.652803, 8751540.649859998, 8751540.653117, 8751540.654765999, 8751540.654211, 8751540.656251999, 8789696.470897, 8751540.65178, 8751540.649796, 8751540.649045, 8751540.648788, 8751540.648043, 8751540.648738999, 8751540.649346, 8751540.644553, 8751540.647343999, 8751540.648539, 8751540.648054998]",True
genial-yogurt-14765,25,0.001,2e-07,job_static_1_MAB,0.5,0,226138167.22127497,"[15087869.668941, 9261980.627571002, 8751540.666056, 8751540.660781, 8751540.666916, 9216266.449433, 8751540.664359, 8751540.661619999, 8751540.659459999, 8751540.670124998, 8751540.660766, 8751540.582070999, 8751540.699087, 8789696.517191, 8751540.661998998, 8751540.664503999, 8751540.659851, 8751540.661601, 8751540.664425999, 8751540.664102, 8751540.663077999, 8751540.666492999, 8751540.701364, 8751540.699399998, 8751540.660079999]",True
devout-energy-14766,50,0.001,2e-07,job_static_1_MAB,0.5,0,226138166.875577,"[15087869.661633, 9261980.566685, 8751540.661153, 8751540.652399, 8751540.659369, 9216266.441371, 8751540.653899, 8751540.658899, 8751540.654342, 8751540.655817999, 8751540.65369, 8751540.660655, 8751540.656762999, 8789696.477372, 8751540.658015, 8751540.650171999, 8751540.647711, 8751540.647431, 8751540.654901, 8751540.649623, 8751540.650253, 8751540.651964, 8751540.651798999, 8751540.648488, 8751540.651171999]",True
vital-sound-14767,70,0.001,2e-07,job_static_1_MAB,0.5,0,226138165.9512799,"[15087869.662788, 9261980.592943002, 8751540.676628, 8751540.667727, 8751540.670462, 9216266.447654, 8751540.669659998, 8751540.676951999, 8751540.675925, 8751540.669719, 8751540.671848, 8751540.669769999, 8751540.678374, 8789696.422520999, 8751540.550988, 8751540.555243999, 8751540.558931999, 8751540.558854999, 8751540.553359998, 8751540.555185, 8751540.553142998, 8751540.552020999, 8751540.551524999, 8751540.556605, 8751540.552451]",True
azure-thunder-14768,3,0.01,0.01,job_static_1_MAB,0.5,0,226138167.20738897,"[15087869.663005, 9261980.592853, 8751540.671194999, 8751540.666388, 8751540.670311999, 9216266.447027, 8751540.669381, 8751540.664523998, 8751540.664644, 8751540.658840999, 8751540.694681, 8751540.660547, 8751540.665607, 8789696.489504, 8751540.670305999, 8751540.703287, 8751540.663761, 8751540.662987, 8751540.658178, 8751540.661019, 8751540.662494998, 8751540.663469, 8751540.660685, 8751540.659077998, 8751540.663615]",True
volcanic-water-14769,5,0.01,0.01,job_static_1_MAB,0.5,0,226138167.196926,"[15087869.667439, 9261980.608404, 8751540.674503999, 8751540.669941999, 8751540.668134999, 9216266.454917, 8751540.667413, 8751540.669691999, 8751540.6721, 8751540.668451, 8751540.669171998, 8751540.666971, 8751540.670167, 8789696.49601, 8751540.666306999, 8751540.660742, 8751540.661835, 8751540.661771, 8751540.657901999, 8751540.663584, 8751540.667282999, 8751540.661449999, 8751540.660179999, 8751540.65566, 8751540.656894999]",True
solar-dragon-14770,8,0.01,0.01,job_static_1_MAB,0.5,0,226138165.508095,"[15087869.664082, 9261980.574141, 8751540.669631999, 8751540.660254, 8751540.665369999, 9216266.438294, 8751540.667785998, 8751540.662494998, 8751540.658588, 8751540.657187, 8751540.568697998, 8751540.559272999, 8751540.556551998, 8789696.378064, 8751540.568202, 8751540.551451, 8751540.556261, 8751540.565018998, 8751540.553574, 8751540.553250998, 8751540.551221, 8751540.557312999, 8751540.556582998, 8751540.558248999, 8751540.556555]",True
driven-capybara-14771,10,0.01,0.01,job_static_1_MAB,0.5,0,226138166.82934695,"[15087869.666972, 9261980.578399, 8751540.663234, 8751540.660259, 8751540.660968998, 9216266.444583, 8751540.661905998, 8751540.662943998, 8751540.661146, 8751540.659257999, 8751540.660874, 8751540.664624, 8751540.663333999, 8789696.484552, 8751540.664632, 8751540.656444998, 8751540.657683, 8751540.662091, 8751540.664034, 8751540.660504999, 8751540.609762998, 8751540.618270999, 8751540.569548, 8751540.610166999, 8751540.663153999]",True
lilac-lake-14772,15,0.01,0.01,job_static_1_MAB,0.5,0,226138165.745953,"[15087869.664968, 9261980.604956, 8751540.670063999, 8751540.665473, 8751540.622539999, 9216266.478218, 8751540.664222999, 8751540.659446, 8751540.658177, 8751540.654284999, 8751540.656190999, 8751540.676971, 8751540.558782998, 8789696.385822, 8751540.561061999, 8751540.551699, 8751540.553395, 8751540.556250999, 8751540.569518, 8751540.551215999, 8751540.552135998, 8751540.558976999, 8751540.557432, 8751540.556778999, 8751540.557371]",True
crimson-resonance-14773,25,0.01,0.01,job_static_1_MAB,0.5,0,226138167.0843619,"[15087869.68096, 9261980.595704, 8751540.665386999, 8751540.663522, 8751540.660317998, 9216266.442388, 8751540.656747999, 8751540.649015998, 8751540.650016999, 8751540.654306998, 8751540.654555999, 8751540.653972, 8751540.657123, 8789696.515686, 8751540.656391999, 8751540.658506999, 8751540.694846999, 8751540.689983, 8751540.684842, 8751540.64968, 8751540.654218, 8751540.654277999, 8751540.654778998, 8751540.644415999, 8751540.642716]",True
rose-eon-14774,50,0.01,0.01,job_static_1_MAB,0.5,0,226138165.21049193,"[15087869.67136, 9261980.612874, 8751540.663761, 8751540.657076, 8751540.659326999, 9216266.437925, 8751540.564080998, 8751540.566783, 8751540.572578, 8751540.566257998, 8751540.560941, 8751540.558958, 8751540.557698999, 8789696.385458, 8751540.567339, 8751540.565255, 8751540.564067999, 8751540.567140998, 8751540.562533999, 8751540.560425999, 8751540.565281, 8751540.559646, 8751540.554313999, 8751540.554471, 8751540.554938]",True
colorful-dawn-14775,70,0.01,0.01,job_static_1_MAB,0.5,0,226138167.22041905,"[15087869.663808, 9261980.630335, 8751540.670417, 8751540.666296, 8751540.665715, 9216266.455153, 8751540.670955999, 8751540.667603, 8751540.675262999, 8751540.671612998, 8751540.668597, 8751540.663778, 8751540.669076, 8789696.48491, 8751540.662189, 8751540.66782, 8751540.666815, 8751540.661285, 8751540.663785, 8751540.665729, 8751540.657856999, 8751540.660237, 8751540.663801, 8751540.665925, 8751540.661456]",True
revived-thunder-14776,3,0.01,0.02,job_static_1_MAB,0.5,0,226138165.17438495,"[15087869.67043, 9261980.620839002, 8751540.583991999, 8751540.660995, 8751540.663261998, 9216266.455412, 8751540.675596999, 8751540.574716998, 8751540.559485, 8751540.558957, 8751540.551600998, 8751540.556034999, 8751540.553539999, 8789696.373166999, 8751540.555628, 8751540.546664, 8751540.551506, 8751540.547959998, 8751540.559145, 8751540.595537, 8751540.554437999, 8751540.552923, 8751540.550648998, 8751540.549429, 8751540.552476998]",True
stellar-sound-14777,5,0.01,0.02,job_static_1_MAB,0.5,0,226138165.91133797,"[15087869.666627, 9261980.68112, 8751540.655744, 8751540.65741, 8751540.653326, 9216266.452273, 8751540.593697999, 8751540.653244998, 8751540.68804, 8751540.686592, 8751540.648459999, 8751540.641409999, 8751540.654455999, 8789696.469772, 8751540.557547, 8751540.557629999, 8751540.557916999, 8751540.558002999, 8751540.569203999, 8751540.556563, 8751540.551539999, 8751540.562034, 8751540.546206, 8751540.545431, 8751540.54709]",True
ethereal-donkey-14778,8,0.01,0.02,job_static_1_MAB,0.5,0,226138166.96029696,"[15087869.662749, 9261980.61318, 8751540.662173, 8751540.655565, 8751540.661439, 9216266.438158, 8751540.660513999, 8751540.655120999, 8751540.659602, 8751540.658207, 8751540.664613, 8751540.657099, 8751540.70084, 8789696.476588, 8751540.651344, 8751540.65397, 8751540.651171999, 8751540.647444999, 8751540.651499, 8751540.652266, 8751540.649734, 8751540.645138, 8751540.647299, 8751540.641055, 8751540.643527]",True
genial-glade-14779,10,0.01,0.02,job_static_1_MAB,0.5,0,226138165.771514,"[15087869.667872, 9261980.526794, 8751540.559605999, 8751540.560531, 8751540.556617, 9216266.340272, 8751540.560099998, 8751540.560482, 8751540.55882, 8751540.591013, 8751540.625098, 8751540.576950999, 8751540.605166, 8789696.490926, 8751540.671377, 8751540.667880999, 8751540.663129, 8751540.666947, 8751540.627857, 8751540.641303, 8751540.665461998, 8751540.570342999, 8751540.572804999, 8751540.617671, 8751540.626490999]",True
sage-hill-14780,15,0.01,0.02,job_static_1_MAB,0.5,0,226138166.77230296,"[15087869.664952, 9261980.58902, 8751540.582897, 8751540.571006, 8751540.597543, 9216266.447711, 8751540.663937999, 8751540.663897999, 8751540.671939999, 8751540.66144, 8751540.66459, 8751540.663702998, 8751540.664007999, 8789696.479252, 8751540.657551998, 8751540.654701998, 8751540.655111998, 8751540.662019, 8751540.648077998, 8751540.656218, 8751540.651625, 8751540.648734, 8751540.653994, 8751540.649988, 8751540.648382999]",True
crimson-mountain-14781,25,0.01,0.02,job_static_1_MAB,0.5,0,226138165.26832,"[15087869.664456, 9261980.575616002, 8751540.670003999, 8751540.701563999, 8751540.707345, 9216266.442191, 8751540.570379999, 8751540.590891, 8751540.551788999, 8751540.555723999, 8751540.562673999, 8751540.555778999, 8751540.557556, 8789696.377723, 8751540.553875, 8751540.553343998, 8751540.61223, 8751540.554533, 8751540.55334, 8751540.55655, 8751540.561844999, 8751540.565942999, 8751540.559727, 8751540.556295, 8751540.556946]",True
ethereal-silence-14782,50,0.01,0.02,job_static_1_MAB,0.5,0,226138167.416131,"[15087869.673257, 9261980.580929002, 8751540.675494999, 8751540.673641998, 8751540.675653, 9216266.453792, 8751540.675330998, 8751540.672169, 8751540.666436, 8751540.707517998, 8751540.663294999, 8751540.666965999, 8751540.671046998, 8789696.486034999, 8751540.665304, 8751540.660339, 8751540.662894, 8751540.667894999, 8751540.663903, 8751540.666, 8751540.709916, 8751540.699179, 8751540.707187999, 8751540.707510998, 8751540.664437]",True
faithful-jazz-14783,70,0.01,0.02,job_static_1_MAB,0.5,0,226138164.9248241,"[15087869.663577, 9261980.586319, 8751540.668042999, 8751540.667195, 8751540.688198999, 9216266.335472, 8751540.558534, 8751540.559920998, 8751540.547257999, 8751540.550888998, 8751540.55755, 8751540.554939, 8751540.554188, 8789696.374208, 8751540.548874998, 8751540.546624, 8751540.552353999, 8751540.551894, 8751540.551824, 8751540.552397, 8751540.54932, 8751540.5498, 8751540.551662998, 8751540.551408999, 8751540.552372]",True
celestial-pond-14784,3,0.01,0.002,job_static_1_MAB,0.5,0,226138164.927025,"[15087869.662536, 9261980.584478002, 8751540.663549999, 8751540.664779998, 8751540.661507, 9216266.332999, 8751540.568752998, 8751540.549143, 8751540.555466998, 8751540.553291999, 8751540.560406, 8751540.5498, 8751540.554142999, 8789696.376045, 8751540.559873, 8751540.558404999, 8751540.551569, 8751540.551252, 8751540.549553, 8751540.552116, 8751540.555940999, 8751540.556582998, 8751540.550141, 8751540.554414999, 8751540.550277999]",True
sage-firebrand-14785,5,0.01,0.002,job_static_1_MAB,0.5,0,226138165.63699695,"[15087869.671677, 9261980.570013002, 8751540.669086998, 8751540.662081, 8751540.669102, 9216266.491071, 8751540.664022999, 8751540.665708, 8751540.666836, 8751540.660240998, 8751540.566737, 8751540.560603999, 8751540.559053, 8789696.397024, 8751540.565986, 8751540.55582, 8751540.552568, 8751540.551822, 8751540.566376999, 8751540.559301, 8751540.561644, 8751540.561641999, 8751540.562369999, 8751540.562826999, 8751540.563383]",True
jumping-terrain-14786,8,0.01,0.002,job_static_1_MAB,0.5,0,226138166.501657,"[15087869.660745, 9261980.589052, 8751540.669568999, 8751540.668512, 8751540.665825998, 9216266.448555, 8751540.663085999, 8751540.667102, 8751540.666538, 8751540.654277999, 8751540.656524999, 8751540.663139999, 8751540.662597999, 8789696.481546, 8751540.666364, 8751540.661957, 8751540.670583999, 8751540.662960999, 8751540.665842999, 8751540.565335998, 8751540.559958, 8751540.555812, 8751540.559652999, 8751540.559647, 8751540.55647]",True
classic-bird-14787,10,0.01,0.002,job_static_1_MAB,0.5,0,226138165.78757495,"[15087869.676971, 9261980.563661002, 8751540.603076, 8751540.581379998, 8751540.58012, 9216266.453786, 8751540.667924998, 8751540.663794, 8751540.66642, 8751540.655624999, 8751540.573584, 8751540.570725, 8751540.597519, 8789696.48043, 8751540.661088, 8751540.658746999, 8751540.663757998, 8751540.564923, 8751540.558365999, 8751540.554452999, 8751540.554624999, 8751540.565533, 8751540.556513999, 8751540.557477, 8751540.557075]",True
super-haze-14788,15,0.01,0.002,job_static_1_MAB,0.5,0,226138166.09587103,"[15087869.6631, 9261980.59049, 8751540.675059998, 8751540.668128999, 8751540.684456, 9216266.458432, 8751540.672458999, 8751540.670903, 8751540.672147999, 8751540.667202, 8751540.667141, 8751540.671247998, 8751540.672478, 8789696.456675999, 8751540.568379, 8751540.561747, 8751540.597577, 8751540.561818, 8751540.556649, 8751540.565146, 8751540.558918, 8751540.558275, 8751540.560122998, 8751540.558019, 8751540.559298]",True
morning-elevator-14789,25,0.01,0.002,job_static_1_MAB,0.5,0,226138166.31110895,"[15087869.667359, 9261980.637099002, 8751540.632468, 8751540.656831, 8751540.657474, 9216266.436038, 8751540.657043999, 8751540.692247, 8751540.686399, 8751540.688217, 8751540.686952999, 8751540.687322998, 8751540.686633999, 8789696.470689999, 8751540.653665999, 8751540.572835999, 8751540.568937998, 8751540.566797, 8751540.567346, 8751540.566740999, 8751540.564172, 8751540.569084, 8751540.572082, 8751540.563037999, 8751540.603633]",True
comic-capybara-14790,50,0.01,0.002,job_static_1_MAB,0.5,0,226138165.94745103,"[15087869.666106, 9261980.679921, 8751540.671572, 8751540.665297, 8751540.671705998, 9216266.448915, 8751540.669223, 8751540.665583, 8751540.652253, 8751540.657521999, 8751540.648403, 8751540.566737998, 8751540.5684, 8789696.395153, 8751540.593139999, 8751540.56356, 8751540.631205998, 8751540.566904, 8751540.561777, 8751540.562952999, 8751540.568085998, 8751540.567519, 8751540.563452, 8751540.5661, 8751540.575962]",True
deft-wind-14791,70,0.01,0.002,job_static_1_MAB,0.5,0,226138167.367526,"[15087869.666443, 9261980.655194, 8751540.711902998, 8751540.705222, 8751540.710074, 9216266.490606, 8751540.70705, 8751540.670114, 8751540.667659, 8751540.664467, 8751540.667808, 8751540.666736, 8751540.665399, 8789696.478182, 8751540.656959, 8751540.656050999, 8751540.662208999, 8751540.654088, 8751540.65284, 8751540.659139, 8751540.669032998, 8751540.656901, 8751540.651979, 8751540.655625999, 8751540.665843999]",True
devout-lake-14792,3,0.01,0.0002,job_static_1_MAB,0.5,0,226138167.15067104,"[15087869.667968, 9261980.594336, 8751540.669869998, 8751540.667351998, 8751540.669535998, 9216266.44763, 8751540.667728, 8751540.673555, 8751540.678336, 8751540.672625, 8751540.664632, 8751540.667366998, 8751540.670504998, 8789696.480140999, 8751540.651695, 8751540.655864999, 8751540.659621999, 8751540.666402, 8751540.659661999, 8751540.660136, 8751540.662874999, 8751540.661132999, 8751540.661396999, 8751540.663602, 8751540.656700999]",True
fast-violet-14793,5,0.01,0.0002,job_static_1_MAB,0.5,0,226138166.49685895,"[15087869.663804, 9261980.604928002, 8751540.670878999, 8751540.671186998, 8751540.667581, 9216266.456219, 8751540.67106, 8751540.665602999, 8751540.654405, 8751540.667017, 8751540.669289999, 8751540.662519999, 8751540.670188999, 8789696.484552, 8751540.664115999, 8751540.669605, 8751540.648378, 8751540.690049998, 8751540.56001, 8751540.563786998, 8751540.56513, 8751540.561222, 8751540.561200999, 8751540.569074, 8751540.565051999]",True
dazzling-sun-14794,8,0.01,0.0002,job_static_1_MAB,0.5,0,226138166.749463,"[15087869.673182, 9261980.647447, 8751540.669228999, 8751540.580659999, 8751540.667991, 9216266.433419, 8751540.6705, 8751540.670118999, 8751540.584516, 8751540.574687999, 8751540.590812, 8751540.659665, 8751540.66202, 8789696.483293999, 8751540.65546, 8751540.650926, 8751540.649443999, 8751540.650757, 8751540.653498, 8751540.650875999, 8751540.660830999, 8751540.651439998, 8751540.650813999, 8751540.650626, 8751540.657249]",True
northern-moon-14795,10,0.01,0.0002,job_static_1_MAB,0.5,0,226138165.64788097,"[15087869.674639, 9261980.579398, 8751540.675041, 8751540.670893999, 8751540.671766, 9216266.451749, 8751540.671031, 8751540.671595, 8751540.669821, 8751540.671365999, 8751540.571183, 8751540.560273, 8751540.569608, 8789696.379084999, 8751540.559433999, 8751540.557892999, 8751540.576615999, 8751540.562766999, 8751540.558117999, 8751540.557303999, 8751540.557519, 8751540.559732, 8751540.557660999, 8751540.556665, 8751540.556722999]",True
faithful-vortex-14796,15,0.01,0.0002,job_static_1_MAB,0.5,0,226138165.831196,"[15087869.665707, 9261980.616173, 8751540.665011, 8751540.664572999, 8751540.664627999, 9216266.445483, 8751540.667661, 8751540.665767, 8751540.666396, 8751540.665174998, 8751540.660849, 8751540.664378999, 8751540.563726999, 8789696.40968, 8751540.558747, 8751540.556623999, 8751540.552827999, 8751540.559923999, 8751540.556348, 8751540.564861, 8751540.560401, 8751540.557523, 8751540.562489, 8751540.560098, 8751540.556144]",True
decent-dream-14797,25,0.01,0.0002,job_static_1_MAB,0.5,0,226138165.33135793,"[15087869.674114, 9261980.594141, 8751540.675297, 8751540.668519, 8751540.676812999, 9216266.47981, 8751540.566528998, 8751540.567675998, 8751540.570023999, 8751540.569805, 8751540.561943999, 8751540.562924, 8751540.562586999, 8789696.388162, 8751540.566425, 8751540.563963, 8751540.560227, 8751540.560889, 8751540.562791, 8751540.568016, 8751540.569965, 8751540.566762999, 8751540.567324, 8751540.564547999, 8751540.562102]",True
helpful-totem-14798,50,0.01,0.0002,job_static_1_MAB,0.5,0,226138166.09303,"[15087869.687334, 9261980.5814, 8751540.668570999, 8751540.664703999, 8751540.66885, 9216266.44912, 8751540.668064998, 8751540.661673998, 8751540.658945, 8751540.66512, 8751540.660779, 8751540.663552, 8751540.662221, 8789696.480942, 8751540.664338998, 8751540.558604999, 8751540.552640999, 8751540.553715998, 8751540.554956999, 8751540.55294, 8751540.55204, 8751540.553852, 8751540.557738999, 8751540.560340999, 8751540.590582998]",True
sunny-snowball-14799,70,0.01,0.0002,job_static_1_MAB,0.5,0,226138165.19419497,"[15087869.664376, 9261980.58146, 8751540.663034, 8751540.658482999, 8751540.659943, 9216266.428744, 8751540.645941999, 8751540.57655, 8751540.575469999, 8751540.57133, 8751540.557151, 8751540.557887, 8751540.558203999, 8789696.379717, 8751540.561471999, 8751540.566176, 8751540.562314, 8751540.552714, 8751540.553097999, 8751540.551543, 8751540.554155, 8751540.553253999, 8751540.553084, 8751540.554291999, 8751540.553801998]",True
unique-oath-14800,3,0.01,2e-05,job_static_1_MAB,0.5,0,226138165.56510997,"[15087869.668297, 9261980.608640002, 8751540.664952999, 8751540.660868999, 8751540.656355, 9216266.432767, 8751540.657068, 8751540.700847998, 8751540.655187, 8751540.65806, 8751540.564984, 8751540.56037, 8751540.562855, 8789696.379293999, 8751540.572759999, 8751540.555954998, 8751540.550553, 8751540.553893998, 8751540.560504999, 8751540.554318, 8751540.553314999, 8751540.553596, 8751540.575540999, 8751540.55332, 8751540.550805999]",True
laced-butterfly-14801,5,0.01,2e-05,job_static_1_MAB,0.5,0,226138166.47383496,"[15087869.665129, 9261980.628207002, 8751540.668947, 8751540.665485999, 8751540.670021, 9216266.449519, 8751540.66562, 8751540.674662, 8751540.667841999, 8751540.665491, 8751540.664377999, 8751540.665175999, 8751540.668341, 8789696.481943, 8751540.66459, 8751540.658231, 8751540.663113998, 8751540.664285999, 8751540.574905999, 8751540.553488, 8751540.555086, 8751540.569457998, 8751540.557854999, 8751540.557121, 8751540.554938]",True
fine-sound-14802,8,0.01,2e-05,job_static_1_MAB,0.5,0,226138166.994076,"[15087869.66129, 9261980.603391, 8751540.665533999, 8751540.660262, 8751540.656046, 9216266.447463, 8751540.661717, 8751540.663745, 8751540.657623999, 8751540.655977, 8751540.662238998, 8751540.653809, 8751540.654032, 8789696.472357, 8751540.657751, 8751540.656004999, 8751540.654746, 8751540.660521999, 8751540.653334, 8751540.660611, 8751540.657193, 8751540.655433, 8751540.653367, 8751540.656875, 8751540.652753]",True
breezy-smoke-14803,10,0.01,2e-05,job_static_1_MAB,0.5,0,226138165.56565,"[15087869.669714, 9261980.615234, 8751540.666779999, 8751540.667874, 8751540.662695998, 9216266.445582, 8751540.665066, 8751540.660913998, 8751540.664695999, 8751540.658969998, 8751540.561505, 8751540.565134998, 8751540.56367, 8789696.378964, 8751540.556409, 8751540.566148, 8751540.555867, 8751540.556338, 8751540.558518, 8751540.556114, 8751540.557481999, 8751540.554016, 8751540.552259, 8751540.551721, 8751540.553978]",True
sleek-pine-14804,15,0.01,2e-05,job_static_1_MAB,0.5,0,226138165.25738996,"[15087869.670058, 9261980.606256, 8751540.659139, 8751540.653074998, 8751540.643066999, 9216266.426197, 8751540.649678, 8751540.557312999, 8751540.566938, 8751540.553950999, 8751540.555226998, 8751540.555968, 8751540.598111998, 8789696.373955999, 8751540.554418, 8751540.551394999, 8751540.574591, 8751540.609575, 8751540.559818, 8751540.556725, 8751540.554839, 8751540.559481999, 8751540.556131, 8751540.553598, 8751540.557883]",True
scarlet-aardvark-14805,25,0.01,2e-05,job_static_1_MAB,0.5,0,226138167.128474,"[15087869.660624, 9261980.593275, 8751540.666514998, 8751540.668892, 8751540.670819, 9216266.48778, 8751540.669721998, 8751540.661347998, 8751540.693241999, 8751540.694327999, 8751540.6899, 8751540.698726999, 8751540.696353, 8789696.514884999, 8751540.66072, 8751540.657564, 8751540.660916999, 8751540.663124999, 8751540.661968999, 8751540.657784, 8751540.658533, 8751540.659209998, 8751540.649745999, 8751540.561817, 8751540.570679]",True
wise-darkness-14806,50,0.01,2e-05,job_static_1_MAB,0.5,0,226138166.85627192,"[15087869.664791, 9261980.598697, 8751540.664624998, 8751540.658369, 8751540.659928, 9216266.430338, 8751540.649771, 8751540.648192, 8751540.645117, 8751540.648582999, 8751540.648234999, 8751540.651586998, 8751540.645727, 8789696.467513999, 8751540.64762, 8751540.646751, 8751540.646792999, 8751540.643219, 8751540.649947999, 8751540.644635, 8751540.650306, 8751540.682834, 8751540.67597, 8751540.644659, 8751540.642063]",True
spring-lake-14807,70,0.01,2e-05,job_static_1_MAB,0.5,0,226138166.110885,"[15087869.662961, 9261980.63575, 8751540.666290998, 8751540.660136, 8751540.658236999, 9216266.438628, 8751540.656769998, 8751540.651789999, 8751540.653987, 8751540.655088998, 8751540.657133, 8751540.658065999, 8751540.661860999, 8789696.475668, 8751540.654617999, 8751540.660580998, 8751540.557446, 8751540.556114, 8751540.561322, 8751540.551721, 8751540.557320999, 8751540.561552, 8751540.551282, 8751540.553973999, 8751540.552586999]",True
vital-sound-14808,3,0.01,2e-06,job_static_1_MAB,0.5,0,226138167.10664696,"[15087869.664312, 9261980.598452002, 8751540.6733, 8751540.668893998, 8751540.673256999, 9216266.443777, 8751540.666801998, 8751540.670517, 8751540.658218998, 8751540.661502, 8751540.662148999, 8751540.669894999, 8751540.662403999, 8789696.480843, 8751540.658776999, 8751540.660219999, 8751540.660496999, 8751540.65659, 8751540.658574, 8751540.660461, 8751540.656596, 8751540.655051999, 8751540.661972, 8751540.660512999, 8751540.663072]",True
glamorous-galaxy-14809,5,0.01,2e-06,job_static_1_MAB,0.5,0,226138165.18354905,"[15087869.670924, 9261980.569117, 8751540.670664, 8751540.664206998, 8751540.707672998, 9216266.452963, 8751540.566087998, 8751540.55975, 8751540.561686, 8751540.56728, 8751540.564871999, 8751540.565699998, 8751540.560082, 8789696.377238, 8751540.556627, 8751540.556129, 8751540.558641, 8751540.55634, 8751540.556974, 8751540.558185998, 8751540.553263, 8751540.557486, 8751540.554784998, 8751540.560789999, 8751540.556084]",True
visionary-deluge-14810,8,0.01,2e-06,job_static_1_MAB,0.5,0,226138165.56080595,"[15087869.666058, 9261980.624284, 8751540.668514999, 8751540.666607998, 8751540.671348998, 9216266.443327, 8751540.657452999, 8751540.662021, 8751540.659128, 8751540.575253999, 8751540.566497, 8751540.565475998, 8751540.584394999, 8789696.3838, 8751540.56153, 8751540.559771, 8751540.558226999, 8751540.562407, 8751540.560764, 8751540.558662, 8751540.558894, 8751540.567148, 8751540.560356999, 8751540.558844, 8751540.560037]",True
usual-dream-14811,10,0.01,2e-06,job_static_1_MAB,0.5,0,226138166.467022,"[15087869.669557, 9261980.605296, 8751540.670827, 8751540.671653999, 8751540.670108, 9216266.451614, 8751540.664717998, 8751540.664950998, 8751540.660722999, 8751540.664547998, 8751540.665254999, 8751540.667085, 8751540.667669998, 8789696.489624, 8751540.663989998, 8751540.66311, 8751540.661642, 8751540.664467, 8751540.572681999, 8751540.557614999, 8751540.558883999, 8751540.559206, 8751540.56049, 8751540.559463, 8751540.561842998]",True
earnest-surf-14812,15,0.01,2e-06,job_static_1_MAB,0.5,0,226138167.01268497,"[15087869.670935, 9261980.578210002, 8751540.670279, 8751540.661593, 8751540.665253999, 9216266.444128, 8751540.665476, 8751540.659132, 8751540.657715999, 8751540.666579999, 8751540.656461999, 8751540.655943999, 8751540.660419999, 8789696.475910999, 8751540.657238, 8751540.654553998, 8751540.660431, 8751540.654214999, 8751540.659803, 8751540.659341, 8751540.657628, 8751540.659713, 8751540.654073998, 8751540.652603999, 8751540.655043999]",True
misty-serenity-14813,25,0.01,2e-06,job_static_1_MAB,0.5,0,226138166.89047104,"[15087869.66473, 9261980.598346, 8751540.660709, 8751540.654430998, 8751540.655723, 9216266.431841, 8751540.65494, 8751540.655291999, 8751540.655390998, 8751540.658271, 8751540.657957999, 8751540.659411, 8751540.661365999, 8789696.474243, 8751540.655594999, 8751540.646560999, 8751540.653541999, 8751540.651585, 8751540.654784, 8751540.652294999, 8751540.650905, 8751540.645778999, 8751540.648302, 8751540.645739999, 8751540.642731]",True
upbeat-vortex-14814,50,0.01,2e-06,job_static_1_MAB,0.5,0,226138166.125782,"[15087869.663309, 9261980.45698, 8751540.653107999, 8751540.648852, 8751540.656506998, 9216266.430282, 8751540.651378999, 8751540.654442, 8751540.646326, 8751540.653531, 8751540.655178, 8751540.653958999, 8751540.649550999, 8789696.468641, 8751540.653696999, 8751540.647673, 8751540.598674, 8751540.558185998, 8751540.558257999, 8751540.552020999, 8751540.569703, 8751540.593590999, 8751540.651589999, 8751540.640622, 8751540.559721999]",True
summer-monkey-14815,70,0.01,2e-06,job_static_1_MAB,0.5,0,226138166.85266095,"[15087869.663168, 9261980.607415002, 8751540.57405, 8751540.658094, 8751540.569799999, 9216266.445475, 8751540.66034, 8751540.664559, 8751540.660778, 8751540.659831999, 8751540.661931999, 8751540.659635, 8751540.655799, 8789696.480974, 8751540.659958, 8751540.658513999, 8751540.656668998, 8751540.653273, 8751540.654688999, 8751540.658765, 8751540.657786999, 8751540.656031, 8751540.657876, 8751540.658614999, 8751540.658633]",True
