name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
dazzling-dream-14462,15,0.001,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.11915,"[14214541.357222, 3337267.708095, 4559055.083630001, 5345650.0949949995, 5336374.350225, 3647467.120199, 4273419.576741, 2547930.9217920005, 5385633.103340999, 3789480.435686, 4054451.407933, 7401388.245476, 7012093.776059, 3652854.51689, 3567651.3779549995, 7792887.801152, 8072704.576944, 4681124.035787999, 4096713.812139, 4011424.816887999]",True
gentle-armadillo-14464,25,0.001,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780113.79766098,"[14214541.323662, 3337267.716548, 4559055.038705001, 5345650.056069, 5336374.3335339995, 3647467.100104, 4273419.463891999, 2547930.795454, 5385632.939265, 3789480.399761999, 4054451.222295, 7401388.138341, 7012093.656934, 3652854.469435, 3567651.3177549997, 7792887.971895, 8072704.742733, 4681124.148693998, 4096713.939874, 4011425.0227099992]",True
balmy-firefly-14466,50,0.001,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.07045598,"[14214541.327758, 3337268.090646, 4559055.038605001, 5345650.030001, 5336374.321018999, 3647467.118339, 4273419.552391999, 2547930.8979650005, 5385633.037388, 3789480.5737049994, 4054451.384746, 7401388.258493, 7012093.82709, 3652854.450675, 3567651.2445469997, 7792887.783373, 8072704.562642, 4681123.971752998, 4096713.79237, 4011424.806948999]",True
true-yogurt-14468,70,0.001,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.702896,"[14214541.321977, 3337267.687851, 4559055.0185050005, 5345650.009837, 5336374.302723, 3647467.155509, 4273419.621743999, 2547930.8293600003, 5385633.089864999, 3789480.55328, 4054451.404859, 7401388.199919, 7012093.800896, 3652854.653988, 3567651.4845419996, 7792887.906538, 8072704.674739, 4681124.096385999, 4096713.929497, 4011424.960880999]",True
ruby-bee-14469,3,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,103442162.545467,"[14214541.335565, 3337267.6694130003, 4559055.032835001, 5345650.071219999, 5336374.357086999, 3647467.03782, 4273419.61023, 2350059.1395070003, 5387185.745545999, 3740912.210511, 3935067.074758, 6036697.686697, 4495388.649676999, 3502804.259602, 3615286.485966999, 11619765.365903, 5176149.421289001, 4656496.827569, 4109179.916309, 4103394.647962]",True
winter-disco-14471,5,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,97990127.306161,"[14214541.321028, 3337267.688246, 4559055.008499001, 5345649.998515, 5336374.296215, 3647467.151012, 4273419.541993, 2547930.8780050003, 5387185.702323999, 3722009.696369, 4119025.831950001, 5359028.102897, 3898019.011712, 3664968.886682, 3605087.8596119992, 7794256.844255, 4504352.837338001, 4655290.622687999, 4006246.953639, 4012949.0731819994]",True
snowy-valley-14473,8,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,97990127.23025,"[14214541.32691, 3337268.2577110003, 4559055.109561001, 5345650.074677, 5336374.32811, 3647467.155074, 4273419.634171999, 2547930.9165160004, 5387185.695956999, 3722009.60057, 4119025.722845, 5359027.805345999, 3898018.952772, 3664968.893016, 3605087.7682949994, 7794256.709385, 4504352.831966001, 4655290.593053999, 4006246.852119, 4012949.002193999]",True
upbeat-vortex-14475,10,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,106780115.455259,"[14214541.342361, 3337267.9787230003, 4559055.042013001, 5345650.0169, 5336374.373716, 3647467.321488, 4273419.6808319995, 2547930.886621, 5385633.13261, 3789480.570673, 4054451.458796, 7401388.262914999, 7012093.864161, 3652854.695814, 3567651.3870059997, 7792887.894935, 8072704.661991, 4681124.0811399985, 4096713.892945, 4011424.909618999]",True
robust-monkey-14477,15,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,106780114.523247,"[14214541.330069, 3337267.8360900003, 4559055.030483001, 5345650.080089, 5336374.303336999, 3647467.103749, 4273419.560531, 2547930.874472, 5385633.026117, 3789480.48613, 4054451.311002, 7401388.229693, 7012093.745804, 3652854.56501, 3567651.360811, 7792887.933878, 8072704.588542, 4681124.095356998, 4096714.048666, 4011425.013416999]",True
bright-blaze-14478,25,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,106780114.911802,"[14214541.344243, 3337267.7202230003, 4559055.003023, 5345650.0596779995, 5336374.497012, 3647467.156837, 4273419.712804999, 2547930.9706170005, 5385633.167781999, 3789480.48455, 4054451.415121, 7401388.198513, 7012093.72454, 3652854.65074, 3567651.2819379997, 7792887.908305, 8072704.619147, 4681124.148662998, 4096713.929293, 4011424.918771999]",True
soft-cloud-14480,50,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,106780113.80035298,"[14214541.321835, 3337267.630719, 4559054.935705001, 5345649.978247, 5336374.188815, 3647466.986992, 4273419.502800999, 2547930.7868580003, 5385633.120205999, 3789480.481184999, 4054451.365403, 7401388.280325, 7012093.7383550005, 3652854.550696, 3567651.35699, 7792887.901118, 8072704.711568, 4681124.086548998, 4096713.931768, 4011424.944217999]",True
happy-cloud-14483,70,0.001,0.02,job_random_1_MAB_rep16_round20,0.8,0,106780114.28725098,"[14214541.300711, 3337267.7314540003, 4559055.028299001, 5345650.086434, 5336374.298552999, 3647467.09519, 4273419.566482999, 2547930.9042770006, 5385633.1466769995, 3789480.445158, 4054451.231864, 7401388.309999, 7012093.707951, 3652854.609653, 3567651.3376339995, 7792887.929687, 8072704.626405, 4681124.111441999, 4096713.934123, 4011424.885256999]",True
noble-cloud-14484,3,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,103442161.958519,"[14214541.340684, 3337267.6569390004, 4559055.023888001, 5345649.898797, 5336374.186109, 3647467.007446, 4273419.724779999, 2350059.2141290004, 5387185.788697999, 3740912.13929, 3935067.412986, 6036697.518410999, 4495388.499464, 3502804.128445, 3615286.557412, 11619765.269422, 5176149.358286001, 4656496.878168, 4109179.70167, 4103394.653495]",True
confused-voice-14486,5,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,97990126.80030002,"[14214541.351614, 3337267.900202, 4559055.059346001, 5345650.02212, 5336374.391368, 3647466.990939, 4273419.440988, 2547930.7745340005, 5387185.599311999, 3722009.596428, 4119025.720922, 5359027.807573999, 3898018.908661, 3664968.85098, 3605087.897348999, 7794256.862916, 4504352.915437, 4655290.749243, 4006246.998794999, 4012948.9615719994]",True
copper-snowflake-14488,8,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,97990127.524269,"[14214541.318078, 3337268.126422, 4559055.050443001, 5345650.084768999, 5336374.367091, 3647467.117161, 4273419.566535999, 2547930.9562370004, 5387185.832617999, 3722009.715284, 4119025.864737, 5359027.9372499995, 3898019.005889, 3664968.879761, 3605087.843357, 7794256.781518, 4504352.772739001, 4655290.531934, 4006246.8044679994, 4012948.967976999]",True
volcanic-frog-14490,10,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,106780114.423111,"[14214541.344102, 3337267.7295520003, 4559055.1172710005, 5345650.015218, 5336374.378521, 3647467.161141, 4273419.601960999, 2547930.8982320004, 5385633.039336999, 3789480.4908309993, 4054451.30549, 7401388.223753, 7012093.739794, 3652854.551055, 3567651.3567669997, 7792887.903782, 8072704.664743, 4681124.089160998, 4096713.904149, 4011424.908250999]",True
cerulean-sunset-14492,15,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,106780114.38024697,"[14214541.382264, 3337267.9852650003, 4559054.978367001, 5345650.011690999, 5336374.28472, 3647467.080629, 4273419.598087, 2547930.919087, 5385633.086398999, 3789480.5121829994, 4054451.300989, 7401388.202392, 7012093.734866, 3652854.552794, 3567651.396666999, 7792887.873652, 8072704.65267, 4681124.108929998, 4096713.885531, 4011424.833063999]",True
unique-capybara-14493,25,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,106780113.755377,"[14214541.338528, 3337267.7205370003, 4559054.973945001, 5345649.90269, 5336374.432442999, 3647467.30684, 4273419.677765, 2547930.902025, 5385633.034368999, 3789480.4169359994, 4054451.223648, 7401388.126058999, 7012093.712794, 3652854.548238, 3567651.351368, 7792887.801204, 8072704.601536, 4681124.0037819985, 4096713.83779, 4011424.842879999]",True
solar-pyramid-14495,50,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,106780114.33695102,"[14214541.337773, 3337267.838298, 4559055.043067001, 5345650.010118, 5336374.315195, 3647467.104308, 4273419.452595999, 2547930.7915470004, 5385632.943030999, 3789480.400936, 4054451.220227, 7401388.171358, 7012093.863248, 3652854.684881, 3567651.57061, 7792887.925661, 8072704.644736, 4681124.033677999, 4096713.932361, 4011425.053321999]",True
soft-dream-14497,70,0.001,0.002,job_random_1_MAB_rep16_round20,0.8,0,106780114.039146,"[14214541.343031, 3337267.905731, 4559055.155557001, 5345650.029661, 5336374.316477, 3647467.240006, 4273419.585568, 2547930.8972970005, 5385633.044375, 3789480.504159999, 4054451.333136, 7401388.231832, 7012093.656471, 3652854.518225, 3567651.2682339996, 7792887.802448, 8072704.582196, 4681123.991065999, 4096713.809177, 4011424.824497999]",True
iconic-glade-14499,3,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,97990126.535885,"[14214541.339283, 3337267.7483220003, 4559055.034429001, 5345650.003818, 5336374.328348, 3647467.109915, 4273419.445451, 2547930.7791770003, 5387185.597579, 3722009.596725, 4119025.723128, 5359027.815715999, 3898018.914459, 3664968.773995, 3605087.7452869993, 7794256.881569, 4504352.830164, 4655290.766301, 4006247.018413, 4012949.083806]",True
vague-dream-14501,5,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,106780113.76108,"[14214541.330983, 3337267.905007, 4559055.054235001, 5345650.0271499995, 5336374.322903, 3647467.125897, 4273419.572741999, 2547930.8586770003, 5385632.972581999, 3789480.535833, 4054451.319324, 7401388.171066999, 7012093.834675, 3652854.45838, 3567651.2726049996, 7792887.803793, 8072704.578249, 4681123.985110998, 4096713.810014, 4011424.821852999]",True
gallant-rain-14503,8,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,106739097.145474,"[14214541.328731, 3337267.832049, 4559055.038731, 5345650.151502, 5336374.338316, 3647467.265931, 4273419.549752999, 2547930.9917150005, 5385633.040777, 3773008.756878, 4054451.295794, 7401388.221346, 7060655.851272999, 3652854.581452, 3567651.3968909997, 7784482.821732, 7995610.471364001, 4693515.445604, 4096713.909022, 4011424.856612999]",True
lemon-cloud-14505,10,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,106755593.555224,"[14214541.309381, 3337267.640165, 4559055.009647001, 5345649.999084, 5336374.303007999, 3647467.098042, 4273419.545599, 2547930.919339, 5385633.020427999, 3773008.787686, 4054451.301305, 5413022.730845001, 7697751.616411999, 3502804.031853, 3567651.474817, 8196088.690695999, 8945568.63398, 4719285.149741, 4142526.616471, 4096095.676725]",True
splendid-cherry-14506,15,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,97973806.993244,"[14214541.326444, 3337267.590396, 4559055.006910001, 5345649.998151, 5336374.283527, 3647467.083432, 4273419.554723999, 2547930.8929350004, 5385633.134299, 3773008.775280999, 4054451.683366, 5413022.715438, 4090457.432613, 3167864.4005529997, 3445743.2896510004, 8043370.615339, 4956026.757891001, 4490129.452072999, 3943631.735066, 3948761.265155]",True
mild-darkness-14508,25,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,97973806.902392,"[14214541.418541, 3337267.5145360003, 4559055.061661, 5345650.00297, 5336374.286882999, 3647467.046163, 4273419.571032, 2547930.903408, 5385633.050801, 3773008.821585, 4054451.29739, 5413022.778614, 4090457.385146, 3167864.348165, 3445743.2655510004, 8043370.577815, 4956026.655014001, 4490129.606276999, 3943631.897895, 3948761.412945]",True
smart-wave-14510,50,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,97973806.819889,"[14214541.321002, 3337267.8060930003, 4559055.069667, 5345650.027613999, 5336374.41488, 3647467.163713, 4273419.663462999, 2547930.9784520003, 5385633.026826999, 3773008.7678109994, 4054451.317952, 5413022.755491001, 4090457.331171, 3167864.30816, 3445743.1173980003, 8043370.523672, 4956026.652849001, 4490129.400268, 3943631.816346, 3948761.35706]",True
icy-flower-14512,70,0.001,0.0002,job_random_1_MAB_rep16_round20,0.8,0,97973806.677512,"[14214541.34141, 3337267.8327470003, 4559055.054484, 5345650.157827999, 5336374.322113, 3647467.118187, 4273419.513421999, 2547930.915791, 5385633.084396999, 3773008.899573, 4054451.389356, 5413022.689068001, 4090457.2340850006, 3167864.525719, 3445743.159347, 8043370.580212, 4956026.620706, 4490129.379863, 3943631.620284, 3948761.23892]",True
spring-snowflake-14514,3,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,106780115.02562,"[14214541.3787, 3337267.895786, 4559055.024749001, 5345650.032046, 5336374.430110999, 3647467.135553, 4273419.572950999, 2547930.9959110003, 5385633.060217, 3789480.5412039994, 4054451.381926, 7401388.30012, 7012093.810817, 3652854.532846, 3567651.382996, 7792887.894418, 8072704.698032, 4681124.096986999, 4096713.938131, 4011424.922118999]",True
crisp-donkey-14515,5,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,106739097.733667,"[14214541.332452, 3337267.662126, 4559055.026040001, 5345650.104804, 5336374.491456999, 3647467.358258, 4273419.446752, 2547930.9185440005, 5385633.007316999, 3773008.8146819994, 4054451.390748, 7401388.269441, 7060655.916335, 3652854.494244, 3567651.409232, 7784482.90654, 7995610.490971001, 4693515.633869, 4096713.925326, 4011425.134528999]",True
stellar-frost-14517,8,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,106755593.79181598,"[14214541.347634, 3337267.91162, 4559054.930656001, 5345649.90769, 5336374.200757, 3647467.006363, 4273419.450521999, 2547930.7856310005, 5385632.929493, 3773008.642926, 4054451.320566, 5413022.854215001, 7697751.793514999, 3502804.307368, 3567651.4471119996, 8196088.596457, 8945568.595651, 4719285.117609999, 4142526.899622, 4096095.746408]",True
fast-butterfly-14519,10,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,97973806.617742,"[14214541.335847, 3337267.906524, 4559055.031649001, 5345650.082404, 5336374.362272999, 3647467.148011, 4273419.569598, 2547930.8985110004, 5385633.040514999, 3773008.776239, 4054451.319114, 5413022.7467, 4090457.3069790006, 3167864.326291, 3445743.1666400004, 8043370.574379, 4956026.720174001, 4490129.378686999, 3943631.682673, 3948761.244534]",True
radiant-jazz-14521,15,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,98070615.321537,"[14214541.341701, 3337267.962513, 4559055.102596001, 5345650.101104, 5336374.402979, 3647467.202762, 4273419.7969969995, 2547931.1032750006, 5385633.198906, 3773008.692300999, 4054451.48297, 5413022.703438001, 4090457.290136, 3167864.459899, 3445743.212528, 8043370.580049, 4956026.702264001, 4596640.586641001, 3938349.765568, 3944339.63291]",True
polished-paper-14523,25,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,98070615.33720602,"[14214541.332085, 3337267.8001800003, 4559055.031155, 5345650.090853, 5336374.360506999, 3647467.132196, 4273419.715225999, 2547931.1749040005, 5385633.239802999, 3773008.752731, 4054451.449428, 5413022.744468001, 4090457.471097, 3167864.547455, 3445743.341667, 8043370.640524999, 4956026.742970001, 4596640.581752, 3938349.641513, 3944339.546690999]",True
daily-oath-14524,50,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,98070614.03213502,"[14214541.336975, 3337267.711401, 4559054.939337001, 5345649.906921, 5336374.197091, 3647467.00067, 4273419.437903999, 2547930.8337590005, 5385633.031253999, 3773008.878260999, 4054451.501073, 5413022.845247, 4090457.246931, 3167864.3202449996, 3445743.277133, 8043370.661388, 4956026.787125001, 4596640.691078001, 3938349.8068630006, 3944339.621478999]",True
swept-glade-14526,70,0.001,2e-05,job_random_1_MAB_rep16_round20,0.8,0,98070613.17343904,"[14214541.374003, 3337267.8894120003, 4559055.078546001, 5345650.116847, 5336374.31774, 3647467.142577, 4273419.569522999, 2547930.9534420003, 5385632.9944939995, 3773008.660436, 4054451.212065, 5413022.654484, 4090457.22415, 3167864.2321579996, 3445743.0691190003, 8043370.479231, 4956026.624419001, 4596640.437184, 3938349.6140100006, 3944339.529599]",True
young-paper-14528,3,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,106780115.541145,"[14214541.359429, 3337267.760268, 4559055.103407001, 5345650.029289, 5336374.428935, 3647467.331375, 4273419.824837999, 2547930.9204460005, 5385633.124070999, 3789480.66176, 4054451.463324, 7401388.293095999, 7012093.81936, 3652854.699709, 3567651.4373429995, 7792887.900018, 8072704.745543, 4681123.990265998, 4096713.819685, 4011424.828982999]",True
astral-darkness-14530,5,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,106739096.774979,"[14214541.330736, 3337267.657129, 4559055.024875001, 5345650.023721, 5336374.305431, 3647467.145569, 4273419.492779, 2547930.911133, 5385633.1153029995, 3773008.788856, 4054451.317872, 7401388.219494999, 7060655.842207, 3652854.595953, 3567651.3675579997, 7784482.902125, 7995610.418973001, 4693515.445703, 4096713.920854, 4011424.948706999]",True
dulcet-donkey-14531,8,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,97973806.675063,"[14214541.306026, 3337267.604446, 4559054.944357001, 5345650.015924, 5336374.333618, 3647467.17701, 4273419.565669999, 2547930.9013330005, 5385633.015039, 3773008.754883999, 4054451.345248, 5413022.7172880005, 4090457.495223, 3167864.4512369996, 3445743.293291, 8043370.493443999, 4956026.676843001, 4490129.456567999, 3943631.713925, 3948761.413689]",True
lunar-meadow-14533,10,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,97973805.992082,"[14214541.336035, 3337267.972928, 4559055.025667001, 5345649.992033, 5336374.331937999, 3647467.10732, 4273419.454146999, 2547930.7815970005, 5385632.92926, 3773008.6538089993, 4054451.209451, 5413022.642586, 4090457.212330001, 3167864.243535, 3445743.090191, 8043370.660943, 4956026.793472, 4490129.477046999, 3943631.884791, 3948761.193002]",True
glamorous-sponge-14535,15,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,98070614.266155,"[14214541.315517, 3337267.848758, 4559055.044427001, 5345650.13999, 5336374.373032, 3647467.148672, 4273419.567554999, 2547930.9029850005, 5385633.105772999, 3773008.792917999, 4054451.311647, 5413022.835915, 4090457.317977001, 3167864.31573, 3445743.15554, 8043370.571044999, 4956026.709887001, 4596640.531573, 3938349.6919590007, 3944339.585255]",True
generous-water-14537,25,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,98070613.78397402,"[14214541.344096, 3337267.5265840003, 4559055.0340100005, 5345650.005721999, 5336374.328624, 3647467.206749, 4273419.553911999, 2547930.9615880004, 5385633.047834, 3773008.750911999, 4054451.326317, 5413022.735774, 4090457.317757, 3167864.3478719997, 3445743.169263, 8043370.575412, 4956026.719926001, 4596640.537594, 3938349.705856001, 3944339.588171999]",True
trim-dew-14539,50,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,98070615.899111,"[14214541.368107, 3337268.297241, 4559055.048181001, 5345650.164392999, 5336374.438825, 3647467.402381, 4273419.658988999, 2547930.840551001, 5385633.195990999, 3773008.906607999, 4054451.341908, 5413022.791579001, 4090457.353973, 3167864.524518, 3445743.17902, 8043370.586936, 4956026.731354001, 4596640.554168, 3938349.848796, 3944339.665592]",True
amber-pine-14540,70,0.001,2e-06,job_random_1_MAB_rep16_round20,0.8,0,98070613.87626198,"[14214541.310449, 3337267.7496700003, 4559055.024484001, 5345650.157749, 5336374.409725999, 3647467.218493, 4273419.601964, 2547930.857755, 5385633.166393, 3773008.774573, 4054451.275678, 5413022.779789001, 4090457.471322001, 3167864.4224509997, 3445743.060382, 8043370.473352999, 4956026.619765, 4596640.426067, 3938349.5936770006, 3944339.482522]",True
lunar-deluge-14543,3,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,106780114.30051298,"[14214541.331937, 3337267.7181840003, 4559055.021881001, 5345650.038949, 5336374.3464629995, 3647467.106883, 4273419.600023999, 2547930.8778470005, 5385633.045429, 3789480.458571, 4054451.285048, 7401388.281897, 7012093.695557, 3652854.61264, 3567651.330084, 7792887.906122, 8072704.669377, 4681124.088902999, 4096713.908668, 4011424.976048999]",True
valiant-fog-14544,5,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,106755595.689153,"[14214541.334334, 3337267.937326, 4559055.045346001, 5345650.057693, 5336374.422627, 3647467.193866, 4273419.610113999, 2547931.0221690005, 5385633.108763999, 3773008.963152, 4054451.513226, 5413022.808200001, 7697751.500994999, 3502804.120592, 3567651.5110739996, 8196088.799124, 8945568.736240001, 4719285.339575999, 4142526.895873, 4096095.768862]",True
woven-donkey-14546,8,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,97973806.62567,"[14214541.328807, 3337267.6134800003, 4559054.9386950005, 5345649.941385999, 5336374.30034, 3647467.135646, 4273419.584840999, 2547930.9610890006, 5385633.066651, 3773008.745161, 4054451.304325, 5413022.792806, 4090457.344359, 3167864.536304, 3445743.3086900003, 8043370.641895, 4956026.719588001, 4490129.436910999, 3943631.693433, 3948761.231263]",True
colorful-thunder-14548,10,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,97973806.69553202,"[14214541.339892, 3337267.655253, 4559055.015728001, 5345650.021296999, 5336374.408431999, 3647467.262186, 4273419.616657999, 2547930.9584860005, 5385633.049709, 3773008.772049, 4054451.327033, 5413022.749308, 4090457.320572001, 3167864.345469, 3445743.1855590004, 8043370.587683, 4956026.726465001, 4490129.434218999, 3943631.685742, 3948761.233792]",True
peach-spaceship-14550,15,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,98070613.980264,"[14214541.313747, 3337267.661989, 4559055.161266001, 5345650.01717, 5336374.326402999, 3647467.147377, 4273419.55254, 2547930.8826530003, 5385633.0306049995, 3773008.792125999, 4054451.316924, 5413022.776824, 4090457.315257, 3167864.32624, 3445743.211329, 8043370.573256, 4956026.715054001, 4596640.584617, 3938349.6909750006, 3944339.583912]",True
fine-eon-14552,25,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,98070614.703396,"[14214541.412576, 3337267.9824280003, 4559055.0242840005, 5345650.062944, 5336374.474988, 3647467.303145, 4273419.561445, 2547930.8979300004, 5385632.947354999, 3773008.7572249994, 4054451.314266, 5413022.740131, 4090457.322174001, 3167864.3835119996, 3445743.1996020004, 8043370.575866999, 4956026.840335001, 4596640.578083, 3938349.727569, 3944339.597537]",True
fanciful-aardvark-14553,50,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,98070616.242807,"[14214541.326594, 3337267.785071, 4559054.961839001, 5345650.079915999, 5336374.518595, 3647467.344982, 4273419.65157, 2547930.9726070003, 5385633.268451999, 3773008.903078, 4054451.484348, 5413022.917266, 4090457.448454001, 3167864.517011, 3445743.2863600003, 8043370.590981999, 4956026.844711001, 4596640.794242, 3938349.819021001, 3944339.727708]",True
vivid-blaze-14555,70,0.001,2e-07,job_random_1_MAB_rep16_round20,0.8,0,98070614.920493,"[14214541.319426, 3337267.6634190003, 4559055.033360001, 5345649.991832, 5336374.291472999, 3647467.126235, 4273419.714672999, 2547930.912704, 5385633.106291, 3773008.752569, 4054451.464484, 5413022.758502, 4090457.517159001, 3167864.731669, 3445743.391781, 8043370.632153, 4956026.706794001, 4596640.533987001, 3938349.6926600006, 3944339.579322]",True
graceful-bush-14558,3,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,103442161.984512,"[14214541.334809, 3337267.927948, 4559055.041375001, 5345650.028516, 5336374.311985999, 3647467.118597, 4273419.590435999, 2350059.1113340007, 5387185.760260999, 3740912.155849, 3935067.070792, 6036697.623416, 4495388.614197999, 3502804.002535, 3615286.329998, 11619765.235356, 5176149.409428, 4656496.815896, 4109179.787887, 4103394.713895]",True
northern-sun-14559,5,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,97990127.90023495,"[14214541.334506, 3337267.631628, 4559055.102081001, 5345650.130601, 5336374.497156, 3647467.242564, 4273419.500502999, 2547931.006045, 5387185.834466999, 3722009.767201, 4119025.85816, 5359027.915092999, 3898019.015514, 3664969.015725, 3605087.8222769992, 7794256.751146001, 4504352.923365001, 4655290.7332109995, 4006246.766245, 4012949.052746999]",True
jolly-resonance-14561,8,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.795049,"[14214541.323806, 3337267.73257, 4559055.017973001, 5345650.007893, 5336374.298769999, 3647467.185864, 4273419.550209, 2547930.9350390006, 5385633.027756999, 3789480.490492, 4054451.336219, 7401388.307198, 7012093.743197, 3652854.784215, 3567651.4320829995, 7792887.945299, 8072704.67901, 4681124.099419999, 4096713.975151, 4011424.922883999]",True
absurd-puddle-14563,10,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780113.55408098,"[14214541.346863, 3337267.7853200003, 4559055.085182001, 5345650.0254029995, 5336374.333211, 3647467.152352, 4273419.550621999, 2547930.9883900005, 5385633.096104, 3789480.385354999, 4054451.206457, 7401388.121799, 7012093.64026, 3652854.451032, 3567651.2618489997, 7792887.792493, 8072704.57487, 4681124.021272998, 4096713.809472, 4011424.925773999]",True
dazzling-microwave-14565,15,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780115.09479502,"[14214541.32614, 3337267.999719, 4559055.021435001, 5345650.015598999, 5336374.426917, 3647467.16555, 4273419.600434999, 2547930.9225310003, 5385633.202659, 3789480.470819, 4054451.447236, 7401388.255582999, 7012093.745096, 3652854.668301, 3567651.4045019997, 7792887.914459, 8072704.724762, 4681124.102456998, 4096713.849536, 4011424.831058999]",True
classic-music-14567,25,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.469745,"[14214541.337242, 3337267.860942, 4559055.025747001, 5345649.997846, 5336374.308444, 3647467.144776, 4273419.602828, 2547930.8824290005, 5385633.080275999, 3789480.452440999, 4054451.308284, 7401388.284644, 7012093.740176, 3652854.558966, 3567651.356053, 7792887.931218, 8072704.662134, 4681124.0869809985, 4096713.930616, 4011424.917701999]",True
fancy-feather-14568,50,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.549957,"[14214541.33405, 3337267.6148900003, 4559054.942468001, 5345649.956913, 5336374.338125, 3647467.252236, 4273419.752338, 2547931.1212560004, 5385633.079764999, 3789480.489047, 4054451.225431, 7401388.423737, 7012093.754767, 3652854.637807, 3567651.276061, 7792887.829276, 8072704.583943, 4681124.105582998, 4096713.908111, 4011424.924152999]",True
wandering-armadillo-14570,70,0.01,0.01,job_random_1_MAB_rep16_round20,0.8,0,106780114.09877998,"[14214541.332947, 3337267.85299, 4559055.007339001, 5345650.008688999, 5336374.3037519995, 3647466.999515, 4273419.44322, 2547930.7785060005, 5385632.927595999, 3789480.384608, 4054451.203425, 7401388.282707999, 7012093.733166, 3652854.726024, 3567651.5021959995, 7792887.879924, 8072704.652, 4681124.078081998, 4096714.056759, 4011424.945333999]",True
hearty-snowball-14572,3,0.01,0.02,job_random_1_MAB_rep16_round20,0.8,0,103442161.203892,"[14214541.316141, 3337268.138517, 4559055.061722001, 5345650.018058999, 5336374.323981, 3647467.102708, 4273419.593311999, 2350059.1610460007, 5387185.778066999, 3740912.015836, 3935066.970411, 6036697.49749, 4495388.416777999, 3502803.912247, 3615286.284977999, 11619765.168946, 5176149.289242, 4656496.696595, 4109179.719256, 4103394.73856]",True
