name,tau,delta1,delta2,exp_id,lambda,rounds,wandb_flag,rt_sum,rt_list
rosy-spaceship-2057,3,0.05,0.0002,tpch_static_1_MAB,0.5,0,,100413831.21533702,"[4388976.004184, 3943444.321257, 4087214.803934, 3943444.113141, 3937149.554909, 3937113.562319001, 3943444.113863, 4087214.803445, 3943440.11359, 4087214.803597, 3943440.112657, 3937212.345912, 3943444.116262, 3937212.346039, 3838742.894249, 3937212.344965, 3937141.145692, 4087143.605294, 4087143.605996, 4076674.044586001, 4064828.353198, 4095202.82817, 4076674.048101001, 4076551.616291, 4076551.613686]"
neat-totem-2055,70,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.21148698,"[4388976.000332001, 3943444.295023, 4087214.80667, 3943444.11441, 3937149.552402, 3937113.562327001, 3937212.342122, 3943444.113826, 4087214.808103, 3943440.113128, 4087214.802474001, 3943440.112326, 3937212.342447, 3937212.342468001, 3937212.342219, 3943444.113604, 3937212.343343, 3838742.892915, 3937212.342931001, 3937141.142857, 4087143.603314, 4087143.603388, 4076674.043799, 4064828.35259, 4087625.122469]"
cool-brook-2052,50,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.041136,"[4388976.061066001, 3943444.289294, 4087214.793521, 3943444.103098, 3937149.548416, 3937113.552841001, 3937212.334479, 3943444.103368, 4087214.792949, 3943440.102758, 4087214.793163, 3943440.103762, 3937212.333328, 3937212.333272, 3937212.33255, 3943444.103594, 3937212.33356, 3838742.883131, 3937212.333266, 3937141.134117, 4087143.593518, 4087143.593233, 4076674.03288, 4064828.343083, 4087625.112889]"
fancy-brook-2049,25,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.02781102,"[4388976.058269001, 3943444.276687, 4087214.793686, 3943444.104806, 3937149.543665, 3937113.553613001, 3937212.333359, 3943444.103684, 4087214.794030001, 3943440.103444, 4087214.793709, 3943440.103818, 3937212.333557, 3937212.333848001, 3937212.333082, 3943444.103781, 3937212.333545, 3838742.883803, 3937212.333755001, 3937141.133851, 4087143.593343, 4087143.593254, 4076674.033188, 4064828.342931, 4087625.113103]"
sweet-butterfly-2046,15,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.21146698,"[4388976.011443, 3943444.282183, 4087214.793751, 3943444.104212, 3937149.556448001, 3937113.565404001, 3937212.341787, 3943444.113009, 4087214.805308, 3943440.114386, 4087214.804381, 3943440.113817, 3937212.343267, 3937212.342797, 3937212.342205, 3943444.113499, 3937212.343575, 3838742.893225, 3937212.343603001, 3937141.144849, 4087143.605363, 4087143.603653, 4076674.050792, 4064828.354793, 4087625.123717]"
soft-disco-2044,10,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.293002,"[4388976.018899, 3943444.324805, 4087214.804561, 3943444.116884, 3937149.55427, 3937113.564251001, 3937212.343505, 3943444.114053, 4087214.804465, 3943440.112865, 4087214.803591, 3943440.11363, 3937212.345987001, 3937212.34552, 3937212.346095, 3943444.116846, 3937212.343871, 3838742.893657, 3937212.343451, 3937141.143469, 4087143.611744, 4087143.605108, 4076674.0449700006, 4064828.353039, 4087625.123466]"
still-haze-2041,8,0.05,0.002,tpch_static_1_MAB,0.5,0,,99988113.23984,"[4388976.030192001, 3943444.301651, 4087214.806754001, 3943444.116474, 3937149.55584, 3937113.565769001, 3937212.341742, 3943444.112909, 4087214.803034, 3943440.112021, 4087214.802066, 3943440.111938, 3937212.342199001, 3937212.342079, 3937212.341564, 3943444.113064, 3937212.342966, 3838742.892507, 3937212.342511, 3937141.142281, 4087143.602283, 4087143.602284, 4076674.042091, 4064828.35204, 4087625.121581]"
elated-puddle-2038,5,0.05,0.002,tpch_static_1_MAB,0.5,0,,100413830.978672,"[4388976.057156, 3943444.294982, 4087214.793748, 3943444.103618, 3937149.543419, 3937113.553609001, 3943444.104603, 4087214.794005, 3943440.103405, 4087214.79324, 3943440.103145, 3937212.333246, 3943444.104075, 3937212.334144, 3838742.884085, 3937212.333504, 3937141.133431, 4087143.59323, 4087143.595521, 4076674.033595, 4064828.343075, 4095202.804285, 4076674.034372001, 4076551.603597, 4076551.603582]"
comic-energy-2035,3,0.05,0.002,tpch_static_1_MAB,0.5,0,,100714678.824961,"[4388976.0168240005, 3943444.29216, 4087214.803089, 3943444.113094, 3937149.552848, 3943444.115423, 4087214.803789001, 3943440.112727, 4087214.803282, 3943440.11219, 3943444.113834, 3937212.34358, 3838742.893275, 3937212.343052, 3937141.142836, 4087143.60285, 4087143.602397, 4095202.813647, 4087143.603265, 4076551.612602, 4076551.604261, 4076551.604559, 4076551.604396, 4076551.604133, 4076551.610848]"
fallen-oath-2033,70,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.799505,"[4388976.035566, 3943444.332502, 4087214.795312, 3943444.105429, 3937149.553275, 3937113.563029001, 3937212.344044, 3943444.146651, 4087214.809214, 3943440.135118, 4087214.821987, 3943440.124007, 3937212.395737, 3937212.364031001, 3937212.365087, 3943444.143723, 3937212.374885, 3838742.950458, 3937212.401659, 3937141.180725, 4087143.613022, 4087143.644541, 4076674.052729, 4064828.375611, 4087625.171163]"
eager-fire-2030,50,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.292316,"[4388976.0192640005, 3943444.340704, 4087214.827107, 3943444.116445, 3937149.554543, 3937113.564867001, 3937212.342525, 3943444.105397, 4087214.796543, 3943440.113352, 4087214.802849, 3943440.112639, 3937212.342732, 3937212.344211001, 3937212.342144, 3943444.11436, 3937212.345909, 3838742.893951, 3937212.343219, 3937141.142838, 4087143.602885, 4087143.603591, 4076674.044789, 4064828.352854, 4087625.122598]"
comic-sun-2027,25,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.226276,"[4388976.020467, 3943444.289161, 4087214.803087, 3943444.112596, 3937149.554201, 3937113.5633320007, 3937212.343065, 3943444.113495, 4087214.80332, 3943440.112496, 4087214.802671, 3943440.112605, 3937212.346102, 3937212.343187, 3937212.341871, 3943444.113482, 3937212.343912, 3838742.89482, 3937212.343097, 3937141.143325, 4087143.602783, 4087143.603083, 4076674.0431900006, 4064828.354577, 4087625.122351]"
light-violet-2025,15,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.14556696,"[4388976.033699, 3943444.270163, 4087214.79525, 3943444.105646, 3937149.544522001, 3937113.554780001, 3937212.342236, 3943444.113013, 4087214.80288, 3943440.112144, 4087214.802539, 3943440.112025, 3937212.342428, 3937212.342272, 3937212.341833, 3943444.113813, 3937212.343892, 3838742.893493, 3937212.343333, 3937141.142897, 4087143.605598, 4087143.594442, 4076674.0343030007, 4064828.344213, 4087625.114153]"
deep-elevator-2022,10,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988112.987619,"[4388976.02813, 3943444.278445, 4087214.793742, 3943444.103417, 3937149.542852, 3937113.552833001, 3937212.332866001, 3943444.104086, 4087214.793506, 3943440.102954, 4087214.79338, 3943440.102987, 3937212.333003, 3937212.332965, 3937212.332602, 3943444.103133, 3937212.333359, 3838742.883342, 3937212.333353, 3937141.132753, 4087143.592794, 4087143.592856, 4076674.0325830006, 4064828.342822, 4087625.112856]"
morning-voice-2020,8,0.05,0.02,tpch_static_1_MAB,0.5,0,,99988113.259482,"[4388975.987772, 3943444.332178, 4087214.805555, 3943444.114646, 3937149.552499, 3937113.562217001, 3937212.346523, 3943444.115927, 4087214.805521, 3943440.113391, 4087214.803341, 3943440.113719, 3937212.343309, 3937212.344397001, 3937212.342594001, 3943444.113743, 3937212.34379, 3838742.89315, 3937212.344973, 3937141.143968, 4087143.603165, 4087143.610359, 4076674.0438430007, 4064828.354285, 4087625.124617]"
lucky-bee-2017,5,0.05,0.02,tpch_static_1_MAB,0.5,0,,100413831.16542098,"[4388976.010323, 3943444.305315, 4087214.803244, 3943444.112911, 3937149.554875, 3937113.562133001, 3943444.113314, 4087214.803397, 3943440.113085, 4087214.802388, 3943440.112417, 3937212.342513, 3943444.113349, 3937212.343317, 3838742.893032, 3937212.343365, 3937141.143595, 4087143.603674, 4087143.603243, 4076674.0433780006, 4064828.352376, 4095202.815039, 4076674.045384001, 4076551.615362, 4076551.614392]"
vague-thunder-2014,3,0.05,0.02,tpch_static_1_MAB,0.5,0,,100714678.644034,"[4388976.031203001, 3943444.280282, 4087214.79359, 3943444.103177, 3937149.542558, 3943444.103596, 4087214.793634, 3943440.103503, 4087214.793258, 3943440.102826, 3943444.103785, 3937212.333617, 3838742.883552, 3937212.333957, 3937141.134136, 4087143.593703, 4087143.593088, 4095202.803903, 4087143.593648, 4076551.60336, 4076551.603283, 4076551.603504, 4076551.604025, 4076551.605506, 4076551.60334]"
fanciful-dew-2011,70,0.05,0.01,tpch_static_1_MAB,0.5,0,,99837700.22612298,"[4388976.040129, 3943444.278695, 4087214.793508, 3943444.103845, 3937149.542599, 3937113.552613001, 3937212.332997, 3943444.104142, 4087214.79372, 3943440.103494, 4087214.793512, 3943440.103383, 3937212.333157, 3937212.332934001, 3937212.332930001, 3937212.333026, 3943444.104079, 3937212.333952, 3838742.883602, 3937212.333461, 3937141.133261, 4087143.59311, 4087143.593574, 4076674.033328001, 4064828.343072]"
glorious-dream-2008,50,0.05,0.01,tpch_static_1_MAB,0.5,0,,99837700.209808,"[4388976.014088, 3943444.282986, 4087214.793657, 3943444.103449, 3937149.543092, 3937113.552756001, 3937212.332613, 3943444.103655, 4087214.794621, 3943440.104443, 4087214.793804, 3943440.103536, 3937212.333464, 3937212.333431, 3937212.333562, 3937212.333033, 3943444.104233, 3937212.334603, 3838742.883798, 3937212.333539, 3937141.133612, 4087143.593269, 4087143.593131, 4076674.033585, 4064828.343848]"
glamorous-universe-2006,25,0.05,0.01,tpch_static_1_MAB,0.5,0,,99837700.57092202,"[4388976.017576001, 3943444.353167, 4087214.808051, 3943444.117949, 3937149.557129, 3937113.566736001, 3937212.34662, 3943444.11849, 4087214.805256, 3943440.113079, 4087214.802737, 3943440.112828, 3937212.343639, 3937212.343651, 3937212.344654, 3937212.339741, 3943444.115092, 3937212.344165, 3838742.902639, 3937212.346808001, 3937141.146932, 4087143.606376, 4087143.614378, 4076674.0507140006, 4064828.352515]"
curious-wood-2004,15,0.05,0.01,tpch_static_1_MAB,0.5,0,,99837700.40984,"[4388975.9949900005, 3943444.288471, 4087214.807087001, 3943444.105096, 3937149.551157001, 3937113.562217001, 3937212.342082, 3943444.11351, 4087214.803597, 3943440.1126, 4087214.802371, 3943440.112319, 3937212.342523, 3937212.342668, 3937212.342608, 3937212.342169, 3943444.113542, 3937212.343389, 3838742.893039, 3937212.342986, 3937141.144301, 4087143.602862, 4087143.608837, 4076674.0428, 4064828.352619]"
misty-cloud-2001,10,0.05,0.01,tpch_static_1_MAB,0.5,0,,99837700.491446,"[4388976.009325, 3943444.344199, 4087214.805767, 3943444.113093, 3937149.552258, 3937113.562415001, 3937212.342025, 3943444.113521, 4087214.804813, 3943440.112474, 4087214.8034, 3943440.114912, 3937212.342703, 3937212.343465, 3937212.342513, 3937212.34187, 3943444.113442, 3937212.344917, 3838742.895818, 3937212.343118, 3937141.143346, 4087143.603487, 4087143.602876, 4076674.0427910006, 4064828.352898]"
swept-tree-1998,8,0.05,0.01,tpch_static_1_MAB,0.5,0,,99988113.252073,"[4388976.008921, 3943444.310645, 4087214.803077, 3943444.113153, 3937149.553421001, 3937113.563159001, 3937212.345123, 3943444.114511, 4087214.805597, 3943440.115186, 4087214.803562, 3943440.113508, 3937212.344253, 3937212.343488, 3937212.342573, 3943444.113923, 3937212.344343, 3838742.893596, 3937212.34421, 3937141.143135, 4087143.604321, 4087143.602933, 4076674.0494710007, 4064828.353434, 4087625.12253]"
different-salad-1995,5,0.05,0.01,tpch_static_1_MAB,0.5,0,,100413830.93428802,"[4388976.044792, 3943444.27492, 4087214.7931, 3943444.10318, 3937149.542604, 3937113.552848001, 3943444.103559, 4087214.793676, 3943440.103508, 4087214.792889, 3943440.102847, 3937212.33277, 3943444.103575, 3937212.333876, 3838742.883376, 3937212.333272, 3937141.133061, 4087143.593318, 4087143.592883, 4076674.032844001, 4064828.34262, 4095202.803741, 4076674.033763, 4076551.603626, 4076551.60364]"
genial-gorge-1993,3,0.05,0.01,tpch_static_1_MAB,0.5,0,,100714678.883654,"[4388976.015753, 3943444.300716, 4087214.803359001, 3943444.112935, 3937149.552276, 3943444.113704, 4087214.805571, 3943440.112598, 4087214.802384, 3943440.111939, 3943444.114085, 3937212.344127, 3838742.893162, 3937212.342896001, 3937141.143242, 4087143.603155, 4087143.603798, 4095202.817817, 4087143.606125, 4076551.614973, 4076551.612784, 4076551.612994, 4076551.614471, 4076551.614408, 4076551.614382]"
whole-aardvark-1990,70,0.01,2e-07,tpch_static_1_MAB,0.5,0,,98623215.203915,"[4388976.029673001, 3943444.274599, 4087214.793858, 3943444.103986, 3937149.544232, 3937113.554216001, 3937212.334597, 3850583.793216, 3937113.309729001, 3838766.945560001, 3937212.274789001, 3937212.274204001, 3838766.943775001, 3943444.10492, 3937212.274578001, 3937212.334328, 3937212.334199, 3793437.644377, 3937212.334112, 3937212.333905, 3937212.333558, 3937212.333383001, 3937212.333278, 3937212.333282, 3937212.333561]"
soft-elevator-1987,50,0.01,2e-07,tpch_static_1_MAB,0.5,0,,98623215.402925,"[4388976.026445, 3943444.295692, 4087214.803254, 3943444.112954, 3937149.552482, 3937113.562147001, 3937212.342369, 3850583.792219, 3937113.312853001, 3838766.952557001, 3937212.282898001, 3937212.282669001, 3838766.952271001, 3943444.11369, 3937212.2831120007, 3937212.342381001, 3937212.342399, 3793437.652349, 3937212.342487, 3937212.342557001, 3937212.342402, 3937212.342399, 3937212.342378, 3937212.342853, 3937212.343108]"
misunderstood-cherry-1984,25,0.01,2e-07,tpch_static_1_MAB,0.5,0,,98623215.194452,"[4388976.043811, 3943444.27858, 4087214.793702, 3943444.10372, 3937149.543406, 3937113.553419001, 3937212.333731, 3850583.783852, 3937113.303351001, 3838766.9431310007, 3937212.273383001, 3937212.2731690006, 3838766.943186001, 3943444.104293, 3937212.2741180006, 3937212.333637001, 3937212.333505001, 3793437.643613, 3937212.33368, 3937212.334009, 3937212.333509001, 3937212.333937001, 3937212.333263001, 3937212.333212, 3937212.333235]"
leafy-sound-1981,15,0.01,2e-07,tpch_static_1_MAB,0.5,0,,98623215.249781,"[4388976.010404, 3943444.274743, 4087214.795417, 3943444.10338, 3937149.54306, 3937113.553096001, 3937212.333608, 3850583.783314, 3937113.303698001, 3838766.943728001, 3937212.2741860007, 3937212.2736510006, 3838766.9429370007, 3943444.103858, 3937212.274547001, 3937212.33498, 3937212.342895, 3793437.652739, 3937212.342796, 3937212.344103, 3937212.345182, 3937212.342886, 3937212.344571, 3937212.34301, 3937212.342992]"
glamorous-firebrand-1980,10,0.01,2e-07,tpch_static_1_MAB,0.5,0,,98578199.37463903,"[4388975.99768, 3943444.348243, 4087214.828748, 3943444.116404, 3937149.558965, 3937113.5716790007, 3937212.360623, 3850583.804130001, 3937113.315491001, 3838766.9854200007, 3937212.2941800007, 3943444.12244, 3937236.415984001, 3937236.4022380006, 3793461.728967, 3937236.407995001, 3937236.404286001, 3937236.433162001, 3937236.4592750007, 3937236.423877001, 3937236.4056950007, 3937236.425270001, 3937236.419971001, 3793461.7177030006, 3937236.426213001]"
prime-rain-1977,8,0.01,2e-07,tpch_static_1_MAB,0.5,0,,97265772.072432,"[4388976.024436001, 3943444.272255, 4087214.793621, 3943444.103497, 3937149.543201, 3937113.553492001, 3937212.335055, 3850583.782772, 3937113.302934001, 3838766.942921001, 3943444.103478, 3940357.453439001, 3796590.78325, 3940365.473288, 3940365.473041, 3790363.012992, 3790363.012943, 3790363.013091, 3790363.013048, 3790363.013203, 3790363.013267, 3790363.013431, 3790363.013261, 3790363.013382, 3790363.013134]"
efficient-waterfall-1974,5,0.01,2e-07,tpch_static_1_MAB,0.5,0,,97217368.205131,"[4388976.050967, 3943444.274005, 4087214.793792, 3943444.10374, 3937149.55359, 3937113.553390001, 3937212.333092, 3850583.784189, 3937113.3038850008, 3943444.114888, 3940357.454374, 3796590.7845180007, 3940365.473867, 3940365.47393, 3790363.013583, 3790363.013683, 3790363.013937, 3790363.013992, 3790363.014107, 3790363.014035, 3790363.013779, 3790363.013937, 3790363.013757, 3790363.014081, 3790363.014013]"
lilac-oath-1971,3,0.01,2e-07,tpch_static_1_MAB,0.5,0,,99988112.97376,"[4388975.997196, 3943444.280201, 4087214.793689, 3943444.104214, 3937149.543401, 3937113.5532400007, 3937212.33399, 3943444.104033, 4087214.79416, 3943440.103149, 4087214.793161, 3943440.103361, 3937212.333225, 3937212.333336, 3937212.333367, 3943444.103878, 3937212.334175, 3838742.883945, 3937212.334072, 3937141.134265, 4087143.593705, 4087143.594247, 4076674.033921001, 4064828.343806, 4087625.114023]"
clean-plasma-1969,70,0.01,2e-06,tpch_static_1_MAB,0.5,0,,98578199.07995103,"[4388976.022934, 3943444.341058, 4087214.805591, 3943444.115888, 3937149.552506, 3937113.562752001, 3937212.342220001, 3850583.792335, 3937113.312850001, 3838766.9529480007, 3937212.2832770008, 3943444.113854, 3937236.4039270007, 3937236.405297001, 3793461.712953, 3937236.402657001, 3937236.402857001, 3937236.402764001, 3937236.4031580007, 3937236.405311001, 3937236.411533001, 3937236.405403001, 3937236.405281001, 3793461.7147050006, 3937236.405892001]"
glamorous-sunset-1966,50,0.01,2e-06,tpch_static_1_MAB,0.5,0,,98578199.009776,"[4388976.013127, 3943444.304986, 4087214.803025, 3943444.11311, 3937149.555089, 3937113.562546001, 3937212.342544, 3850583.792703, 3937113.313004001, 3838766.953867001, 3937212.285544001, 3943444.115461, 3937236.4046300007, 3937236.4065760006, 3793461.713457, 3937236.405036001, 3937236.404112001, 3937236.4027220006, 3937236.396954001, 3937236.3953280007, 3937236.3952700007, 3937236.4053310007, 3937236.409081001, 3793461.713065, 3937236.403208001]"
golden-forest-1963,25,0.01,2e-06,tpch_static_1_MAB,0.5,0,,98578198.79356302,"[4388976.035446, 3943444.277403, 4087214.793488, 3943444.103733, 3937149.543349, 3937113.553226001, 3937212.333696, 3850583.783622, 3937113.3037630008, 3838766.943660001, 3937212.273999001, 3943444.10383, 3937236.3937730007, 3937236.3933990006, 3793461.703744, 3937236.3938310007, 3937236.393942001, 3937236.3937110007, 3937236.399394001, 3937236.3938620007, 3937236.3934150008, 3937236.3935060007, 3937236.393447001, 3793461.704105001, 3937236.394219001]"
woven-dragon-1960,15,0.01,2e-06,tpch_static_1_MAB,0.5,0,,98578199.00572804,"[4388976.0363300005, 3943444.289952, 4087214.802677, 3943444.11277, 3937149.554311, 3937113.562282001, 3937212.342295, 3850583.7920940006, 3937113.312265001, 3838766.952190001, 3937212.281903001, 3943444.113229, 3937236.403330001, 3937236.402564001, 3793461.712482, 3937236.402580001, 3937236.402438001, 3937236.4025710006, 3937236.4025170007, 3937236.402493001, 3937236.402528001, 3937236.4024340007, 3937236.4025190007, 3793461.712584001, 3937236.402390001]"
tough-monkey-1957,10,0.01,2e-06,tpch_static_1_MAB,0.5,0,,98578198.98040704,"[4388976.003452, 3943444.296796, 4087214.802976, 3943444.112873, 3937149.552428, 3937113.564486001, 3937212.342475, 3850583.792056, 3937113.3121720008, 3838766.952095001, 3937212.2824380007, 3943444.113444, 3937236.4032860007, 3937236.402473001, 3793461.7123500006, 3937236.402318001, 3937236.402363001, 3937236.4026080007, 3937236.403320001, 3937236.403144001, 3937236.4028620007, 3937236.402651001, 3937236.402566001, 3793461.7177, 3937236.395075001]"
